zyzsm,zyzDTO,sxkm,zxkm,zxkmyq,sftj,zssftj,pcdm,pcmc,kldm,kb,yxdh,yxlqfspmxx,zydm,zymc,jhs,zydh,xn,xf,tishi,status,xh,ppkmz,kskldm,zyzmc,zyzdh,zysl
该专业组各专业第一、二学年在河北省保定市涿州校区，第三、四学年在北京校本部学习,"[{'zydm': '030101', 'zymc': '法学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '020107', 'zymc': '劳动经济学', 'jhs': '1   ', 'zydh': '04', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120403', 'zymc': '劳动与社会保障', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '030302', 'zymc': '社会工作', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '050101', 'zymc': '汉语言文学', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '130304', 'zymc': '戏剧影视文学(该专业授予艺术学学士学位,详见招生章程)', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '8000', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120902', 'zymc': '酒店管理', 'jhs': '3   ', 'zydh': '09', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3169,,120403,劳动与社会保障,2   ,05,4,4200,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",中国劳动关系学院01专业组(不限),316901,6
该专业组各专业第一、二学年在河北省保定市涿州校区，第三、四学年在北京校本部学习,"[{'zydm': '030101', 'zymc': '法学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '020107', 'zymc': '劳动经济学', 'jhs': '1   ', 'zydh': '04', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120403', 'zymc': '劳动与社会保障', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '030302', 'zymc': '社会工作', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '050101', 'zymc': '汉语言文学', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '130304', 'zymc': '戏剧影视文学(该专业授予艺术学学士学位,详见招生章程)', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '8000', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120902', 'zymc': '酒店管理', 'jhs': '3   ', 'zydh': '09', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3169,,030302,社会工作,2   ,06,4,4200,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",中国劳动关系学院01专业组(不限),316901,6
该专业组各专业第一、二学年在河北省保定市涿州校区，第三、四学年在北京校本部学习,"[{'zydm': '030101', 'zymc': '法学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '020107', 'zymc': '劳动经济学', 'jhs': '1   ', 'zydh': '04', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120403', 'zymc': '劳动与社会保障', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '030302', 'zymc': '社会工作', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '050101', 'zymc': '汉语言文学', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '130304', 'zymc': '戏剧影视文学(该专业授予艺术学学士学位,详见招生章程)', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '8000', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120902', 'zymc': '酒店管理', 'jhs': '3   ', 'zydh': '09', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3169,,050101,汉语言文学,3   ,07,4,4200,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",中国劳动关系学院01专业组(不限),316901,6
该专业组各专业第一、二学年在河北省保定市涿州校区，第三、四学年在北京校本部学习,"[{'zydm': '030101', 'zymc': '法学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '020107', 'zymc': '劳动经济学', 'jhs': '1   ', 'zydh': '04', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120403', 'zymc': '劳动与社会保障', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '030302', 'zymc': '社会工作', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '050101', 'zymc': '汉语言文学', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '130304', 'zymc': '戏剧影视文学(该专业授予艺术学学士学位,详见招生章程)', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '8000', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120902', 'zymc': '酒店管理', 'jhs': '3   ', 'zydh': '09', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3169,,130304,"戏剧影视文学(该专业授予艺术学学士学位,详见招生章程)",4   ,08,4,8000,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",中国劳动关系学院01专业组(不限),316901,6
该专业组各专业第一、二学年在河北省保定市涿州校区，第三、四学年在北京校本部学习,"[{'zydm': '030101', 'zymc': '法学', 'jhs': '1   ', 'zydh': '01', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120201', 'zymc': '工商管理', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120204', 'zymc': '财务管理', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '020107', 'zymc': '劳动经济学', 'jhs': '1   ', 'zydh': '04', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120403', 'zymc': '劳动与社会保障', 'jhs': '2   ', 'zydh': '05', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '030302', 'zymc': '社会工作', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '050101', 'zymc': '汉语言文学', 'jhs': '3   ', 'zydh': '07', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '130304', 'zymc': '戏剧影视文学(该专业授予艺术学学士学位,详见招生章程)', 'jhs': '4   ', 'zydh': '08', 'xn': '4', 'xf': '8000', 'tishi': None, 'zyzdh': '316901'}, {'zydm': '120902', 'zymc': '酒店管理', 'jhs': '3   ', 'zydh': '09', 'xn': '4', 'xf': '4200', 'tishi': None, 'zyzdh': '316901'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3169,,120902,酒店管理,3   ,09,4,4200,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",中国劳动关系学院01专业组(不限),316901,6
,"[{'zydm': '0601', 'zymc': '历史学类(历史学等3个专业)(津南校区)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0101', 'zymc': '哲学类(哲学、逻辑学)(津南校区)(仅录取填报该专业志愿的考生)', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '030101', 'zymc': '法学(津南校区)', 'jhs': '4   ', 'zydh': '04', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0201', 'zymc': '经济学类(经济学等4个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '05', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0501', 'zymc': '中国语言文学类(汉语言文学等5个专业)(八里台校区)', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '1202', 'zymc': '工商管理类(工商管理等13个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '07', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3201,,0601,历史学类(历史学等3个专业)(津南校区),5   ,02,4,5200,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",南开大学02专业组(不限),320102,6
,"[{'zydm': '0601', 'zymc': '历史学类(历史学等3个专业)(津南校区)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0101', 'zymc': '哲学类(哲学、逻辑学)(津南校区)(仅录取填报该专业志愿的考生)', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '030101', 'zymc': '法学(津南校区)', 'jhs': '4   ', 'zydh': '04', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0201', 'zymc': '经济学类(经济学等4个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '05', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0501', 'zymc': '中国语言文学类(汉语言文学等5个专业)(八里台校区)', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '1202', 'zymc': '工商管理类(工商管理等13个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '07', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3201,,0101,哲学类(哲学、逻辑学)(津南校区)(仅录取填报该专业志愿的考生),1   ,03,4,5200,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",南开大学02专业组(不限),320102,6
,"[{'zydm': '0601', 'zymc': '历史学类(历史学等3个专业)(津南校区)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0101', 'zymc': '哲学类(哲学、逻辑学)(津南校区)(仅录取填报该专业志愿的考生)', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '030101', 'zymc': '法学(津南校区)', 'jhs': '4   ', 'zydh': '04', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0201', 'zymc': '经济学类(经济学等4个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '05', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0501', 'zymc': '中国语言文学类(汉语言文学等5个专业)(八里台校区)', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '1202', 'zymc': '工商管理类(工商管理等13个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '07', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3201,,030101,法学(津南校区),4   ,04,4,5200,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",南开大学02专业组(不限),320102,6
,"[{'zydm': '0601', 'zymc': '历史学类(历史学等3个专业)(津南校区)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0101', 'zymc': '哲学类(哲学、逻辑学)(津南校区)(仅录取填报该专业志愿的考生)', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '030101', 'zymc': '法学(津南校区)', 'jhs': '4   ', 'zydh': '04', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0201', 'zymc': '经济学类(经济学等4个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '05', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0501', 'zymc': '中国语言文学类(汉语言文学等5个专业)(八里台校区)', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '1202', 'zymc': '工商管理类(工商管理等13个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '07', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3201,,0201,经济学类(经济学等4个专业)(八里台校区),6   ,05,4,5200,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",南开大学02专业组(不限),320102,6
,"[{'zydm': '0601', 'zymc': '历史学类(历史学等3个专业)(津南校区)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0101', 'zymc': '哲学类(哲学、逻辑学)(津南校区)(仅录取填报该专业志愿的考生)', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '030101', 'zymc': '法学(津南校区)', 'jhs': '4   ', 'zydh': '04', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0201', 'zymc': '经济学类(经济学等4个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '05', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0501', 'zymc': '中国语言文学类(汉语言文学等5个专业)(八里台校区)', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '1202', 'zymc': '工商管理类(工商管理等13个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '07', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3201,,0501,中国语言文学类(汉语言文学等5个专业)(八里台校区),4   ,06,4,5200,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",南开大学02专业组(不限),320102,6
,"[{'zydm': '0601', 'zymc': '历史学类(历史学等3个专业)(津南校区)', 'jhs': '5   ', 'zydh': '02', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0101', 'zymc': '哲学类(哲学、逻辑学)(津南校区)(仅录取填报该专业志愿的考生)', 'jhs': '1   ', 'zydh': '03', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '030101', 'zymc': '法学(津南校区)', 'jhs': '4   ', 'zydh': '04', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0201', 'zymc': '经济学类(经济学等4个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '05', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '0501', 'zymc': '中国语言文学类(汉语言文学等5个专业)(八里台校区)', 'jhs': '4   ', 'zydh': '06', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}, {'zydm': '1202', 'zymc': '工商管理类(工商管理等13个专业)(八里台校区)', 'jhs': '6   ', 'zydh': '07', 'xn': '4', 'xf': '5200', 'tishi': None, 'zyzdh': '320102'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3201,,1202,工商管理类(工商管理等13个专业)(八里台校区),6   ,07,4,5200,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",南开大学02专业组(不限),320102,6
"报考该专业组有色觉要求,具体请查阅院校招生章程","[{'zydm': '100401', 'zymc': '预防医学(气象台路校区)', 'jhs': '1   ', 'zydh': '01', 'xn': '5', 'xf': '5800', 'tishi': None, 'zyzdh': '320301'}]",历史,化学和生物,2门科目均须选考,0,0,2,本科批次,1,122,3203,,100401,预防医学(气象台路校区),1   ,01,5,5800,,0,1,76,"1,2,5,6,7,8",天津医科大学01专业组(化学和生物),320301,6
,"[{'zydm': '050101', 'zymc': '汉语言文学(师范)', 'jhs': '6   ', 'zydh': '01', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050103', 'zymc': '汉语国际教育(师范)', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '060101', 'zymc': '历史学(师范)', 'jhs': '4   ', 'zydh': '03', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '060102', 'zymc': '世界史', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '060104', 'zymc': '文物与博物馆学', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '0401', 'zymc': '教育学类(师范)(其中英语为5400元/年)', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '030302', 'zymc': '社会工作', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '120402', 'zymc': '行政管理', 'jhs': '1   ', 'zydh': '08', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '1   ', 'zydh': '09', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050201', 'zymc': '英语(师范)', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050209', 'zymc': '朝鲜语', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050204', 'zymc': '法语', 'jhs': '1   ', 'zydh': '13', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '120502', 'zymc': '档案学', 'jhs': '1   ', 'zydh': '14', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3204,,050101,汉语言文学(师范),6   ,01,4,4400,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",天津师范大学01专业组(不限),320401,6
,"[{'zydm': '050101', 'zymc': '汉语言文学(师范)', 'jhs': '6   ', 'zydh': '01', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050103', 'zymc': '汉语国际教育(师范)', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '060101', 'zymc': '历史学(师范)', 'jhs': '4   ', 'zydh': '03', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '060102', 'zymc': '世界史', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '060104', 'zymc': '文物与博物馆学', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '0401', 'zymc': '教育学类(师范)(其中英语为5400元/年)', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '030302', 'zymc': '社会工作', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '120402', 'zymc': '行政管理', 'jhs': '1   ', 'zydh': '08', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '1   ', 'zydh': '09', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050201', 'zymc': '英语(师范)', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050209', 'zymc': '朝鲜语', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050204', 'zymc': '法语', 'jhs': '1   ', 'zydh': '13', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '120502', 'zymc': '档案学', 'jhs': '1   ', 'zydh': '14', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3204,,050103,汉语国际教育(师范),2   ,02,4,4400,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",天津师范大学01专业组(不限),320401,6
,"[{'zydm': '050101', 'zymc': '汉语言文学(师范)', 'jhs': '6   ', 'zydh': '01', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050103', 'zymc': '汉语国际教育(师范)', 'jhs': '2   ', 'zydh': '02', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '060101', 'zymc': '历史学(师范)', 'jhs': '4   ', 'zydh': '03', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '060102', 'zymc': '世界史', 'jhs': '2   ', 'zydh': '04', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '060104', 'zymc': '文物与博物馆学', 'jhs': '1   ', 'zydh': '05', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '0401', 'zymc': '教育学类(师范)(其中英语为5400元/年)', 'jhs': '2   ', 'zydh': '06', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '030302', 'zymc': '社会工作', 'jhs': '1   ', 'zydh': '07', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '120402', 'zymc': '行政管理', 'jhs': '1   ', 'zydh': '08', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '030101', 'zymc': '法学', 'jhs': '1   ', 'zydh': '09', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050201', 'zymc': '英语(师范)', 'jhs': '2   ', 'zydh': '10', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050207', 'zymc': '日语', 'jhs': '1   ', 'zydh': '11', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050209', 'zymc': '朝鲜语', 'jhs': '1   ', 'zydh': '12', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '050204', 'zymc': '法语', 'jhs': '1   ', 'zydh': '13', 'xn': '4', 'xf': '5400', 'tishi': None, 'zyzdh': '320401'}, {'zydm': '120502', 'zymc': '档案学', 'jhs': '1   ', 'zydh': '14', 'xn': '4', 'xf': '4400', 'tishi': None, 'zyzdh': '320401'}]",历史,不限,不提科目要求,0,0,2,本科批次,1,122,3204,,060101,历史学(师范),4   ,03,4,4400,,0,1,"71,72,73,74,75,76","1,2,5,6,7,8",天津师范大学01专业组(不限),320401,6
