本基金收益率数据由邢不行整理，包含了2008年-2021年所有主动偏股型基金，并剔除当年新上市基金，同一个基金的A类/C类份额中只取A类。,,,,,,,,,,,,,,
基金代码,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
001433.OF,,,,,,,,,-0.002014099,0.173562059,-0.003439381,0.155306299,0.125466766,0.075846052
003119.OF,,,,,,,,,,0.264189886,-0.128979592,0.48547329,0.227760252,0.076053443
003030.OF,,,,,,,,,,0.05959564,0.038660783,0.105351969,0.165901014,0.076359021
001197.OF,,,,,,,,,-0.131843575,0.148005148,-0.159192825,0.218666667,0.645514223,0.076462766
002955.OF,,,,,,,,,,0.001040583,-0.234927235,0.600543478,0.730050934,0.076545633
519738.OF,,,,,,,,0.163714579,0.026931582,0.106497339,0.035567699,0.087357404,0.137131149,0.076630297
519755.OF,,,,,,,,,0.042701092,0.107619048,-0.004299226,0.171405339,0.122514481,0.076771524
005323.OF,,,,,,,,,,,,0.291614518,0.257682724,0.076825711
001443.OF,,,,,,,,,0.03888335,0.110270733,0.025046383,0.21346045,0.285947712,0.076898136
001172.OF,,,,,,,,,0.045998071,0.043698719,-0.010246445,0.103078983,0.142475728,0.077119184
002103.OF,,,,,,,,,,0.025329281,0.018774704,0.118309519,0.166980425,0.077294686
005081.OF,,,,,,,,,,,,0.426375503,0.461597674,0.077359705
501027.OF,,,,,,,,,,,0.007537393,0.041301752,0.06479977,0.077467793
000994.OF,,,,,,,,,-0.152617569,0.123560209,-0.220876048,0.265550239,0.52362949,0.077543424
004138.OF,,,,,,,,,,,-0.209490429,0.613915416,0.464356157,0.077544737
002489.OF,,,,,,,,,,0.027944112,0.015533981,0.123040153,0.218353622,0.077557295
400020.OF,,,,,,,,,,,,,0.273176292,0.077588779
001688.OF,,,,,,,,,-0.023833168,0.125127162,-0.006329114,0.025477707,0.199645075,0.077662722
009840.OF,,,,,,,,,,,,,,0.077705916
008848.OF,,,,,,,,,,,,,,0.077753348
000328.OF,,,,,,,-0.075697211,0.966594828,-0.258082192,0.274741507,-0.383545771,0.580827068,0.890665874,0.077796296
001249.OF,,,,,,,,,0.012782694,0.14368932,-0.032258065,0.179824561,0.127137546,0.077836412
006022.OF,,,,,,,,,,,,0.418897963,0.312276867,0.077896841
001817.OF,,,,,,,,,,,-0.015717092,0.136726547,0.12642669,0.077942323
161722.OF,,,,,,,,,0.039499037,0.089898054,-0.176870748,0.132231405,0.216240876,0.078019505
002545.OF,,,,,,,,,,0.141936144,-0.20781432,0.47138009,0.419719343,0.078035308
000556.OF,,,,,,,,0.204755065,0.033246509,0.101599999,-0.115895211,0.48689481,0.553254437,0.078051718
001345.OF,,,,,,,,,0.022615536,0.086538462,-0.000884956,0.15323295,0.424731183,0.078167116
003603.OF,,,,,,,,,,0.075822622,0.055481508,0.056587092,0.154811715,0.078173542
001146.OF,,,,,,,,,0.068899522,0.050940018,0.024618792,0.101180579,0.159229898,0.078220659
530016.OF,,,,,0.047904192,0.167693492,0.438222222,0.202719407,-0.134635149,0.290380048,-0.188679245,0.391378332,0.628210355,0.078386326
003187.OF,,,,,,,,,,0.062124248,0.06509434,0.041629761,0.047619048,0.07849026
001498.OF,,,,,,,,,,0.161235506,0.007661186,0.290791047,0.310059563,0.078504673
001734.OF,,,,,,,,,-0.01996008,0.011201629,-0.212487412,0.323529412,0.474396135,0.078636959
001150.OF,,,,,,,,,-0.286577993,0.06779661,-0.246031746,0.307368421,0.573268921,0.078812692
004149.OF,,,,,,,,,,,-0.025152018,0.094414517,0.157487536,0.078857058
377150.OF,,,,,,0.161349134,0.310047096,0.439784302,-0.17519767,0.121089808,-0.297929793,0.523717949,0.784938999,0.079004431
005472.OF,,,,,,,,,,,,0.641110472,0.898939434,0.079067621
519165.OF,,,,,,,,0.584763948,-0.166553825,0.07717303,-0.213423831,0.361457335,0.035211268,0.079183673
005317.OF,,,,,,,,,,,,0.12872643,0.082501167,0.079230968
003373.OF,,,,,,,,,,0.147511312,-0.249561865,0.164876226,0.433239775,0.079241852
007439.OF,,,,,,,,,,,,,0.648497854,0.079406405
007850.OF,,,,,,,,,,,,,0.685052006,0.079435079
006084.OF,,,,,,,,,,,,0.213599832,0.581349546,0.079458474
001499.OF,,,,,,,,,0.055500495,0.077414393,0.016182269,0.157410222,0.247305674,0.07956537
010237.OF,,,,,,,,,,,,,,0.079608516
004153.OF,,,,,,,,,,0.093,-0.009149131,0.231260584,0.260204081,0.079623899
001747.OF,,,,,,,,,,,,0.176176176,0.304680851,0.080104371
002939.OF,,,,,,,,,,0.34420107,-0.312492257,1.103739171,0.776254471,0.080118087
002148.OF,,,,,,,,,0.02994012,0.141472888,-0.084354517,0.290886967,0.963051914,0.080159514
000953.OF,,,,,,,,,0.018410853,0.199809705,-0.278712129,0.187261147,0.203697897,0.080166179
002458.OF,,,,,,,,,,,,,0.247909091,0.080206892
210007.OF,,,,,-0.062958517,0.307615658,0.233942957,0.447763974,0.014171833,-0.139737991,-0.26497462,0.052486188,0.078740158,0.080264479
001745.OF,,,,,,,,,,,-0.051935788,0.220511756,0.098317095,0.080392303
001409.OF,,,,,,,,,-0.346099291,-0.119305857,-0.369458128,0.546875,0.727272727,0.080409357
002558.OF,,,,,,,,,,0.077399381,0.098659004,0.386224935,0.249685535,0.080523402
393001.OF,,,,,,0.034331578,0.122499381,0.212746858,-0.128793486,-0.058623619,-0.132671481,0.210197711,0.174548581,0.080549828
008306.OF,,,,,,,,,,,,,,0.080755454
005258.OF,,,,,,,,,,,-0.165884819,0.195285389,0.45490039,0.080781669
002023.OF,,,,,,,,,,,-0.059536354,0.256489262,0.078314682,0.080835228
001596.OF,,,,,,,,,,,-0.056350626,0.154090174,0.286098655,0.080911936
002160.OF,,,,,,,,,,0.319366853,-0.228652082,0.583714547,0.840554593,0.080979284
005833.OF,,,,,,,,,,,,0.133859842,0.175718568,0.081214848
163001.OF,,,,-0.222222222,0.082368082,-0.127229489,0.696185286,0.371162657,-0.097493036,-0.059670782,-0.208971554,0.57538036,0.753292362,0.081635232
001359.OF,,,,,,,,,0.025528318,0.078140455,-0.221559633,0.422863878,0.67373478,0.081711127
010495.OF,,,,,,,,,,,,,,0.081724517
002605.OF,,,,,,,,,,0.241811175,-0.132660978,0.371198569,0.189171559,0.081733406
003940.OF,,,,,,,,,,0.476744456,-0.287630442,0.724980543,0.808269859,0.081747365
001364.OF,,,,,,,,,,,-0.287588295,0.121813031,0.420454545,0.081777778
000589.OF,,,,,,,,0.526365349,-0.128932758,0.130311615,-0.229323308,0.621138211,0.57221665,0.081983961
007493.OF,,,,,,,,,,,,,0.815698416,0.082046138
008891.OF,,,,,,,,,,,,,,0.082373026
008518.OF,,,,,,,,,,,,,0.1628,0.082387341
002049.OF,,,,,,,,,0.007042254,0.051684526,0.022749753,0.12959381,0.174657534,0.082388352
003803.OF,,,,,,,,,,2.135,-0.198500797,0.431488041,0.387500348,0.082413289
376510.OF,,,,-0.240279163,0.06167979,0.288009889,0.183301344,0.278183293,-0.180837563,0.432223083,-0.32828556,0.555555556,0.630952381,0.082481752
005543.OF,,,,,,,,,,,,0.564914676,0.811742127,0.082578968
001756.OF,,,,,,,,,,0.102642679,0.018228149,0.108374384,0.181333333,0.082638984
008949.OF,,,,,,,,,,,,,,0.082668692
257050.OF,,,-0.056405354,-0.155015198,0.106714628,0.19176598,0.286363636,0.42614841,-0.417740337,0.260765957,-0.248076144,0.469611276,0.801478084,0.082672092
008277.OF,,,,,,,,,,,,,,0.082712483
003658.OF,,,,,,,,,,,-0.228650138,0.354761905,0.23198594,0.082738944
000120.OF,,,,,,,0.114672491,0.384826326,-0.19009901,0.12387938,-0.221174765,0.380819368,0.71072151,0.082783855
000339.OF,,,,,,,,0.400576369,-0.030864198,0.099787686,-0.146525097,0.711452914,0.739768272,0.082803677
001314.OF,,,,,,,,,0.19441675,0.146911519,0.013100437,0.1875,0.307924985,0.08293247
002833.OF,,,,,,,,,,0.096223383,-0.242349276,0.432942315,0.286100093,0.082945075
000511.OF,,,,,,,,0.083333333,0.040225829,0.156037992,-0.267018779,0.201761409,0.216522318,0.083242059
009098.OF,,,,,,,,,,,,,,0.083319785
002446.OF,,,,,,,,,,0.052475248,0.003762935,0.293345829,1.014492754,0.083453237
001122.OF,,,,,,,,,0.026375712,0.046760382,0.013915074,0.119357178,0.150965977,0.083491076
003028.OF,,,,,,,,,,0.083316783,0.014031359,0.148088983,0.196098854,0.083667961
001106.OF,,,,,,,,,-0.193124369,0.228070176,-0.340816326,0.383900928,0.682326622,0.083781018
006564.OF,,,,,,,,,,,,,0.614741842,0.08405055
010371.OF,,,,,,,,,,,,,,0.084162063
005819.OF,,,,,,,,,,,,0.401164907,0.894085044,0.084175392
008537.OF,,,,,,,,,,,,,,0.084224365
002630.OF,,,,,,,,,,,-0.239290144,0.269409256,0.418930936,0.084255971
000979.OF,,,,,,,,,-0.014739229,0.306098964,-0.124229075,0.206237425,0.236864053,0.084288604
001370.OF,,,,,,,,,-0.007843137,0.06916996,-0.042513863,0.218146718,0.231378764,0.084298584
004266.OF,,,,,,,,,,,-0.176412289,0.240433212,0.59895227,0.084419926
005164.OF,,,,,,,,,,,,0.344274342,0.87800656,0.084461262
180031.OF,,,,,,0.259222872,0.339952342,0.905749852,-0.028625251,0.277243206,-0.275777175,0.726773438,0.580095162,0.084562334
001418.OF,,,,,,,,,0.034619189,0.08126195,-0.006189213,0.246441281,0.139186296,0.084586466
005053.OF,,,,,,,,,,,-0.22226664,0.433179131,0.276607191,0.084843377
000057.OF,,,,,,,0.297630332,0.314097882,-0.284046693,0.226708075,-0.265822785,0.334482759,0.545219638,0.084866221
217020.OF,,,,,,,,,,,-0.24282578,0.639018329,0.815706343,0.084902049
004008.OF,,,,,,,,,,,-0.06321964,0.09786642,0.253930599,0.085055051
519770.OF,,,,,,,,,,0.060665362,0.044057477,0.085308057,0.155458516,0.085394208
001424.OF,,,,,,,,,0.003911735,0.157458288,0.064825205,0.383916991,0.239222118,0.085554925
003842.OF,,,,,,,,,,0.086791321,0.005612292,0.016103176,0.197442037,0.085570344
001850.OF,,,,,,,,,,0.129,-0.051992914,0.188037613,0.198993088,0.085596222
002624.OF,,,,,,,,,,0.316950853,-0.085635685,0.426956522,0.546313223,0.085878223
001798.OF,,,,,,,,,0.045680238,0.006077873,-0.198697376,0.38803157,0.619536621,0.085992768
009476.OF,,,,,,,,,,,,,,0.086144948
008657.OF,,,,,,,,,,,,,,0.086288265
580008.OF,,,,,-0.033790919,0.330054645,0.283483977,0.603072983,-0.321485623,0.035314891,-0.245025583,0.570783133,0.652876318,0.086429421
270022.OF,,,,-0.237051793,0.087467362,-0.195678271,0.107462687,0.272237198,-0.097457628,0.12089202,-0.353926702,0.659643437,0.759765625,0.086582714
002087.OF,,,,,,,,,0.039373891,0.033864541,0.023121387,0.16101695,0.206812651,0.086731392
003598.OF,,,,,,,,,,,-0.040794979,0.160305344,0.590225564,0.086879433
519679.OF,,,,,,0.735135135,0.261163032,0.884726225,-0.238750546,0.203320353,-0.328591353,0.573327794,0.855294428,0.086960225
519766.OF,,,,,,,,,,0.01998002,0.047992165,0.035514019,0.140794224,0.087025316
003125.OF,,,,,,,,,,0.02808315,-0.216681248,0.212583768,0.318288814,0.087027405
003754.OF,,,,,,,,,,0.134546182,-0.051806167,0.159314573,0.204577218,0.087098277
005250.OF,,,,,,,,,,,-0.306096108,0.585920733,0.573619632,0.087145969
005186.OF,,,,,,,,,,,-0.161379857,0.415602837,0.493486974,0.087163144
007243.OF,,,,,,,,,,,,,0.47035505,0.087211347
004726.OF,,,,,,,,,,,-0.256203288,0.089898178,0.434296251,0.087675694
519727.OF,,,,,,,0.117531832,0.468010517,-0.091254426,-0.001876173,-0.243421053,0.998757765,0.612802983,0.087871755
002595.OF,,,,,,,,,,0.137963844,-0.195652174,0.559251559,0.575333333,0.088023699
070017.OF,,,0.024096898,-0.342674139,0.010962241,0.053012048,0.219679634,0.595684803,-0.025643143,-0.023354565,-0.286956522,0.43495935,0.458846465,0.088093573
001765.OF,,,,,,,,,,0.105,-0.049773756,0.101125621,0.224755075,0.088135593
001802.OF,,,,,,,,,,0.05144085,0.071140671,0.087242027,0.063225461,0.088344745
001136.OF,,,,,,,,,0.019444444,0.036009778,0.041217822,0.099029127,0.083922262,0.08835171
003147.OF,,,,,,,,,,0.052999897,-0.280688038,0.496195652,0.318016709,0.088535207
007959.OF,,,,,,,,,,,,,0.509011469,0.088852696
001726.OF,,,,,,,,,-0.059642147,0.156448203,-0.305301645,0.513157895,0.60173913,0.089033659
000940.OF,,,,,,,,,-0.272909699,0.298068077,-0.340892984,0.713978495,0.836888331,0.089139344
005738.OF,,,,,,,,,,,,0.438311688,0.848382242,0.089599023
002270.OF,,,,,,,,,,-0.020972355,-0.260954236,0.321475626,0.467430472,0.089754043
002574.OF,,,,,,,,,,0.06639839,0.053032412,0.165190525,0.123884292,0.089826914
002211.OF,,,,,,,,,,0.063106796,0.028115623,0.106046511,0.126035683,0.09022181
009126.OF,,,,,,,,,,,,,,0.090306947
001227.OF,,,,,,,,,-0.289398281,-0.26344086,-0.089416058,0.561122244,0.392811297,0.090322581
008985.OF,,,,,,,,,,,,,,0.090347831
009591.OF,,,,,,,,,,,,,,0.090604651
008251.OF,,,,,,,,,,,,,0.524204012,0.090891232
270025.OF,,,,-0.253761284,0.127688172,0.205005959,0.46983185,0.601615074,-0.226984127,0.208489814,-0.363876071,0.316062176,0.514173228,0.091009083
233009.OF,,,,,0.058024691,0.284714119,0.366842871,0.872554582,0.017143655,-0.184210196,-0.301857585,0.257206208,0.527336861,0.091303516
005850.OF,,,,,,,,,,,,,0.327415324,0.091351772
161233.OF,,,,,,,,,,,-0.085961596,0.234897137,0.237285148,0.091543777
004936.OF,,,,,,,,,,,-0.153423837,0.36870652,0.151878015,0.091616184
200012.OF,,,,,-0.006313131,0.132147395,0.382716049,-0.040584416,-0.014382403,0.278969957,-0.199463087,0.455566734,0.884517913,0.091659281
010072.OF,,,,,,,,,,,,,,0.091659468
519768.OF,,,,,,,,,,0.058708415,0.044813323,0.083255379,0.158031088,0.091742472
001651.OF,,,,,,,,,0.046214356,0.301691729,-0.167509025,0.378143972,0.621774701,0.091967404
005005.OF,,,,,,,,,,,-0.18004012,0.326972477,0.401087758,0.091979736
002849.OF,,,,,,,,,,0.074815595,-0.001960784,0.371691683,0.089525515,0.092020507
165531.OF,,,,,,,,,,,-0.118351462,0.158913413,0.201365603,0.092350215
004975.OF,,,,,,,,,,,-0.066936919,0.163823249,0.152852444,0.092639393
010013.OF,,,,,,,,,,,,,,0.092647199
006547.OF,,,,,,,,,,,,0.174289985,0.333274574,0.093437719
002358.OF,,,,,,,,,,0.023668639,0.018111753,0.201267979,0.233792832,0.093596374
210010.OF,,,,,,-0.034513716,0.138340738,0.145694464,0.03423147,0.06712405,0.031364031,0.123520577,0.244844955,0.093600717
001126.OF,,,,,,,,,-0.17921147,0.053857351,-0.267955801,0.728301887,1.022968379,0.093631948
001185.OF,,,,,,,,,0.03646833,0.168611111,-0.036051026,0.094854513,0.129654655,0.093639928
000822.OF,,,,,,,,0.379979571,-0.309400444,0.139335477,-0.338664158,0.362731152,0.46868476,0.093816631
001797.OF,,,,,,,,,0.019821606,-0.012633625,-0.280511811,0.314637483,0.028095734,0.094129555
005437.OF,,,,,,,,,,,,0.302310055,0.378755255,0.094147393
002934.OF,,,,,,,,,,0.069465267,0.042498813,0.07544595,0.161520688,0.094373475
005826.OF,,,,,,,,,,,,0.489323083,0.562979425,0.094486744
001447.OF,,,,,,,,,0.027643534,0.085966892,0.036116404,0.091699407,0.265620214,0.094863573
002959.OF,,,,,,,,,,0.072874494,0.012264151,0.110904007,0.826342282,0.095084979
003115.OF,,,,,,,,,,0.016578448,-0.034973966,0.104754148,0.183560634,0.095219558
010016.OF,,,,,,,,,,,,,,0.095287958
001864.OF,,,,,,,,,,0.27159309,-0.297358491,0.55424275,0.853489979,0.095451156
519026.OF,,,,-0.300637959,0.023945268,0.167037862,0.063931298,0.111210762,-0.312348668,0.205399061,-0.41382668,0.752491694,0.788625592,0.095495495
005459.OF,,,,,,,,,,,,0.264542936,0.316339739,0.095537065
004836.OF,,,,,,,,,,,,0.203971963,0.091111974,0.095864829
000263.OF,,,,,,,0.643141153,0.60677556,-0.290276192,-0.069158878,-0.196787149,0.636666666,1.205702648,0.096269507
001283.OF,,,,,,,,,0.017041127,0.112448139,-0.1101253,0.20585174,0.341190529,0.096468662
002808.OF,,,,,,,,,,0.066933067,-0.148876404,0.442244224,0.585888635,0.096580251
001250.OF,,,,,,,,,0.024085812,0.056274995,0.025691878,0.094656354,0.239261341,0.096663427
001318.OF,,,,,,,,,0.031416191,0.003819345,-0.12203938,0.120368364,0.257615318,0.096732026
001524.OF,,,,,,,,,,0.081531932,-0.093547504,0.172170761,0.072410239,0.096756107
004434.OF,,,,,,,,,,,-0.183788032,0.541403026,0.625914689,0.096926454
003484.OF,,,,,,,,,,0.01214172,-0.02173058,0.141722786,0.112950084,0.096978326
006904.OF,,,,,,,,,,,,,0.733881174,0.097247034
007423.OF,,,,,,,,,,,,,,0.097454071
003900.OF,,,,,,,,,,0.096316998,0.017297888,0.118399857,0.219652717,0.0977562
519700.OF,,,,-0.271511651,0.144622991,-0.157667387,0.594871794,0.557877814,-0.017027864,0.137876786,-0.138815208,0.63963039,0.402639359,0.097817597
001141.OF,,,,,,,,,0.035406699,0.132162662,-0.053061224,0.347413793,0.142034549,0.098039216
730002.OF,,,,,,-0.112437811,0.283632287,0.329257642,-0.159658344,0.256689792,-0.206624606,0.151888668,0.625647221,0.098370954
002363.OF,,,,,,,,,,0.025717112,0.042815815,0.227297947,0.203963231,0.098817198
690004.OF,,,,-0.349349349,0.052307692,0.10380117,0.312582781,0.535822402,-0.140604468,0.224006116,-0.168644597,0.400450789,0.89055794,0.099035187
003279.OF,,,,,,,,,,0.084794739,-0.127399651,0.161052632,0.169900272,0.099194048
166009.OF,,,,,0.169501823,0.204155844,0.303796376,0.685593276,-0.025344755,0.148227533,-0.204199588,0.563891542,0.617441151,0.099302893
000831.OF,,,,,,,,0.593023256,-0.2256691,0.150824823,-0.202047782,0.608212147,0.772340426,0.099339736
007063.OF,,,,,,,,,,,,,0.769200032,0.099421809
162107.OF,,,,,,0.116508416,0.304362746,0.334753497,-0.207894142,-0.176188143,-0.293564886,0.306617275,0.285438145,0.099522789
002307.OF,,,,,,,,,,0.198316183,-0.184231069,0.455502392,0.847468771,0.099644128
360012.OF,,,,-0.313810907,0.02856807,0.066178991,0.076758148,0.752787734,-0.003919341,-0.031639871,-0.191847616,0.354631579,0.640453804,0.099713376
002616.OF,,,,,,,,,,0.059059059,0.034858112,0.18251681,0.200954893,0.099813493
001312.OF,,,,,,,,,0.022,0.008806262,-0.128031038,0.032258065,0.176724138,0.09981685
001256.OF,,,,,,,,,0.020522256,0.101778657,-0.140816099,0.367391926,0.524314766,0.099917763
003799.OF,,,,,,,,,,0.087924152,0.045775617,-0.05245614,0.205607488,0.100130538
001287.OF,,,,,,,,,0.030418251,0.405811808,-0.214187283,0.570688935,0.638463328,0.100266078
002137.OF,,,,,,,,,-0.006993007,0.024144869,0.001473477,0.204512016,0.242019544,0.100380278
001291.OF,,,,,,,,,-0.036966825,-0.086614173,-0.27262931,0.293333333,0.550973654,0.100443131
008091.OF,,,,,,,,,,,,,0.416358364,0.100458878
003495.OF,,,,,,,,,,0.037512057,0.004922714,0.142724108,0.16934983,0.10049601
003882.OF,,,,,,,,,,,0.012825211,0.242945007,0.269102023,0.100630734
002420.OF,,,,,,,,,,0.076228686,0.004659832,0.208719852,0.412125863,0.101086957
005445.OF,,,,,,,,,,,,0.393669634,0.29418027,0.101110502
005589.OF,,,,,,,,,,,,0.335907195,0.289947673,0.101114122
004730.OF,,,,,,,,,,,-0.263494602,0.368892508,0.520126909,0.10135664
004694.OF,,,,,,,,,,,-0.274770174,0.250576184,0.161462066,0.101551481
005421.OF,,,,,,,,,,,,0.537425312,0.634044658,0.102443243
005126.OF,,,,,,,,,,,-0.177726774,0.379975728,0.084425292,0.102505879
001412.OF,,,,,,,,,0.041712958,0.095986038,-0.011930574,0.122821602,0.184775714,0.102571006
519963.OF,,,,,,,,,0.111660079,0.025777778,-0.021403813,0.179668821,0.176625131,0.102583732
005120.OF,,,,,,,,,,,,0.493211453,0.218041051,0.102586844
001801.OF,,,,,,,,,0.027,0.05744888,-0.034069982,0.089142686,0.414903404,0.102752861
005642.OF,,,,,,,,,,,,0.485531668,0.868340765,0.102834652
006252.OF,,,,,,,,,,,,0.71769692,0.967924415,0.102840892
005328.OF,,,,,,,,,,,-0.31287485,0.407622927,0.564282761,0.103131607
001304.OF,,,,,,,,,0.012149533,0.066362524,-0.020467837,0.051993936,0.147749511,0.103155429
001938.OF,,,,,,,,,0.150334364,0.347872958,-0.118015002,0.655297452,0.564723738,0.103174208
004707.OF,,,,,,,,,,,-0.200745805,0.392949715,0.256140677,0.103177542
003850.OF,,,,,,,,,,0.069811008,-0.018765428,0.194738259,0.197334128,0.103193613
002945.OF,,,,,,,,,,,-0.252,0.42513369,0.817073171,0.103252452
001714.OF,,,,,,,,,0.157157157,0.276816609,-0.101626016,0.575950775,0.790584415,0.103345983
003234.OF,,,,,,,,,,0.063283461,-0.072257083,0.198196352,0.000513171,0.10352197
003839.OF,,,,,,,,,,0.146003017,0.00772133,0.212625163,0.249156315,0.103753521
000082.OF,,,,,,,0.399604352,0.317314488,-0.071398043,0.255338078,-0.224012884,0.442903075,0.522435897,0.104211663
005743.OF,,,,,,,,,,,,0.753396459,0.881310167,0.104430577
008633.OF,,,,,,,,,,,,,,0.104510184
006692.OF,,,,,,,,,,,,,0.754864388,0.104585134
000279.OF,,,,,,,0.34750747,0.664810844,-0.052102377,0.017690056,-0.067136582,0.24824356,0.531668007,0.104611894
002703.OF,,,,,,,,,,0.012036108,0.041526264,0.128175849,0.455296896,0.104671381
150968.OF,,,,,,,,,,,-0.195023537,0.610216017,0.623258227,0.104772575
002561.OF,,,,,,,,,,0.146538617,-0.111334001,0.273137697,0.097340425,0.104803808
002683.OF,,,,,,,,,,0.044955045,-0.176864245,0.264808362,0.839302112,0.104842736
002862.OF,,,,,,,,,,0.062790698,-0.203501094,-0.009615385,0.970873786,0.104855735
005493.OF,,,,,,,,,,,,0.183161555,0.266687657,0.104896843
519961.OF,,,,,,,,,-0.003960396,0.141153082,-0.221689895,0.535310576,0.305729698,0.104901742
008060.OF,,,,,,,,,,,,,,0.105060612
000717.OF,,,,,,,,,-0.172592593,0.230975828,-0.135272727,0.766190076,0.448571429,0.105193951
003641.OF,,,,,,,,,,0.090963615,-0.041243322,0.114645122,0.217175887,0.105303937
006039.OF,,,,,,,,,,,,0.455986107,0.765618011,0.105387603
002685.OF,,,,,,,,,,0.219588402,-0.161474243,0.435311503,0.358615148,0.105388073
008443.OF,,,,,,,,,,,,,,0.10557554
004845.OF,,,,,,,,,,,-0.433313033,0.462475372,0.675321494,0.10629432
007254.OF,,,,,,,,,,,,,0.589227284,0.106430155
002801.OF,,,,,,,,,,0.027888446,-0.175387597,0.388954172,0.802284264,0.10651082
002780.OF,,,,,,,,,,-0.01352657,-0.091674829,0.595535907,1.119145773,0.106674746
002563.OF,,,,,,,,,,0.110663984,-0.122282609,0.513931889,0.787661895,0.106959009
011149.OF,,,,,,,,,,,,,,0.107448715
003416.OF,,,,,,,,,,-0.121668362,-0.265346305,0.341005833,0.473783212,0.107530313
010106.OF,,,,,,,,,,,,,,0.107686858
630010.OF,,,,,0.034037559,0.338251986,0.394952718,0.927703134,-0.28294598,-0.023989526,-0.288519637,0.373673036,0.5625966,0.108337022
008437.OF,,,,,,,,,,,,,,0.108708079
008138.OF,,,,,,,,,,,,,,0.108757909
010375.OF,,,,,,,,,,,,,,0.108872493
009317.OF,,,,,,,,,,,,,,0.108947457
004183.OF,,,,,,,,,,,-0.310763465,0.696536234,0.755487422,0.10931608
010090.OF,,,,,,,,,,,,,,0.109848114
010663.OF,,,,,,,,,,,,,,0.10999001
004135.OF,,,,,,,,,,,-0.246775397,0.363572035,0.352153607,0.109993859
005035.OF,,,,,,,,,,,-0.319995554,0.515854855,0.335777442,0.110025831
002717.OF,,,,,,,,,,0.052634687,-0.011000991,0.218859605,0.351146922,0.110331633
005660.OF,,,,,,,,,,,,0.295332045,0.753631153,0.110359957
006538.OF,,,,,,,,,,,,0.162005593,0.617242565,0.110603242
519616.OF,,,,,,,,,,0.08359947,0.01599126,0.101356396,0.180666205,0.111182382
002408.OF,,,,,,,,,,0.083909181,-0.212204007,0.50982659,0.932235835,0.111194769
002919.OF,,,,,,,,,,-0.034554974,-0.267895879,0.352592593,0.451916758,0.111194931
050022.OF,,,,,0.0777667,0.148011101,0.269002262,0.297991377,-0.114041508,-0.04494382,-0.195721925,0.95212766,0.406612918,0.11123619
