code,name,industry,area
300700,岱勒新材,矿物制品,湖南
300541,先进数通,软件服务,北京
600121,郑州煤电,煤炭开采,河南
002130,沃尔核材,电气设备,深圳
600685,中船防务,船舶,广东
002099,海翔药业,化学制药,浙江
002905,金逸影视,影视音像,广东
002861,瀛通通讯,通信设备,湖北
300507,苏奥传感,汽车配件,江苏
600325,华发股份,区域地产,广东
000517,荣安地产,区域地产,浙江
600738,兰州民百,百货,甘肃
601002,晋亿实业,机械基件,浙江
002903,宇环数控,机床制造,湖南
002805,丰元股份,化工原料,山东
603555,贵人鸟,服饰,福建
600228,ST昌九,化工原料,江西
600104,上汽集团,汽车整车,上海
603013,亚普股份,汽车配件,江苏
300560,中富通,通信设备,福建
600101,明星电力,水力发电,四川
601101,昊华能源,煤炭开采,北京
600363,联创光电,元器件,江西
000544,中原环保,环境保护,河南
300176,派生科技,汽车配件,广东
600686,金龙汽车,汽车整车,福建
300237,美晨生态,建筑施工,山东
002368,太极股份,软件服务,北京
601519,大智慧,软件服务,上海
300302,同有科技,软件服务,北京
300160,秀强股份,玻璃,江苏
300371,汇中股份,电器仪表,河北
002381,双箭股份,橡胶,浙江
000786,北新建材,其他建材,北京
000333,美的集团,家用电器,广东
002364,中恒电气,电气设备,浙江
002648,卫星石化,化工原料,浙江
300598,诚迈科技,软件服务,江苏
300033,同花顺,软件服务,浙江
603387,基蛋生物,生物制药,江苏
000030,富奥股份,汽车配件,吉林
300426,唐德影视,影视音像,浙江
002245,澳洋顺昌,仓储物流,江苏
002796,世嘉科技,专用机械,江苏
002590,万安科技,汽车配件,浙江
300275,梅安森,软件服务,重庆
300348,长亮科技,软件服务,深圳
002276,万马股份,电气设备,浙江
000528,柳 工,工程机械,广西
000878,云南铜业,铜,云南
600744,华银电力,火力发电,湖南
603650,彤程新材,化工原料,上海
300531,优博讯,软件服务,深圳
603110,东方材料,染料涂料,浙江
300182,捷成股份,软件服务,北京
300008,天海防务,船舶,上海
300409,道氏技术,陶瓷,广东
600837,海通证券,证券,上海
600216,浙江医药,化学制药,浙江
002297,博云新材,矿物制品,湖南
600425,青松建化,水泥,新疆
603859,能科股份,软件服务,北京
002450,ST康得新,化工原料,江苏
000708,大冶特钢,特种钢,湖北
300411,金盾股份,专用机械,浙江
300433,蓝思科技,元器件,湖南
600106,重庆路桥,路桥,重庆
000151,中成股份,商贸代理,北京
603626,科森科技,专用机械,江苏
000937,冀中能源,煤炭开采,河北
002560,通达股份,电气设备,河南
002300,太阳电缆,电气设备,福建
600720,祁连山,水泥,甘肃
300510,金冠股份,电气设备,吉林
002378,章源钨业,小金属,江西
000995,*ST皇台,白酒,甘肃
300220,金运激光,元器件,湖北
000402,金 融 街,全国地产,北京
600715,文投控股,影视音像,辽宁
601009,南京银行,银行,江苏
000672,上峰水泥,水泥,甘肃
300380,安硕信息,软件服务,上海
002388,新亚制程,元器件,深圳
002144,宏达高科,纺织,浙江
600403,大有能源,煤炭开采,河南
600585,海螺水泥,水泥,安徽
001979,招商蛇口,全国地产,深圳
300366,创意信息,软件服务,四川
002481,双塔食品,食品,山东
000627,天茂集团,保险,湖北
002640,跨境通,服饰,山西
002271,东方雨虹,其他建材,北京
000933,神火股份,煤炭开采,河南
002143,ST印纪,影视音像,四川
002303,美盈森,造纸,深圳
002188,*ST巴士,广告包装,浙江
300017,网宿科技,电信运营,上海
600566,济川药业,中成药,湖北
600238,*ST椰岛,红黄药酒,海南
000565,渝三峡Ａ,染料涂料,重庆
600606,绿地控股,全国地产,上海
300730,科创信息,软件服务,湖南
002336,*ST人乐,超市连锁,深圳
300167,迪威迅,通信设备,深圳
300155,安居宝,元器件,广东
300065,海兰信,软件服务,北京
300559,佳发教育,软件服务,四川
600859,王府井,百货,北京
600970,中材国际,建筑施工,江苏
002102,ST冠福,化学制药,福建
300432,富临精工,汽车配件,四川
002509,天广中茂,专用机械,福建
000004,国农科技,生物制药,深圳
000993,闽东电力,水力发电,福建
600375,华菱星马,汽车整车,安徽
002769,普路通,仓储物流,深圳
601138,工业富联,通信设备,深圳
600654,ST中安,软件服务,上海
600462,ST九有,元器件,深圳
002231,奥维通信,通信设备,辽宁
601212,白银有色,铜,甘肃
002445,ST中南,影视音像,江苏
000980,众泰汽车,汽车配件,安徽
603579,荣泰健康,医疗保健,上海
002699,美盛文化,服饰,浙江
300748,金力永磁,元器件,江西
000877,天山股份,水泥,新疆
000552,靖远煤电,煤炭开采,甘肃
300095,华伍股份,机械基件,江西
000018,神州长城,装修装饰,深圳
300648,星云股份,电器仪表,福建
300216,千山药机,医疗保健,湖南
601166,兴业银行,银行,福建
600258,首旅酒店,酒店餐饮,北京
000822,山东海化,化工原料,山东
000806,ST银河,生物制药,广西
300634,彩讯股份,软件服务,深圳
002050,三花智控,机械基件,浙江
600148,长春一东,汽车配件,吉林
600733,北汽蓝谷,汽车整车,北京
002006,精功科技,专用机械,浙江
000789,万年青,水泥,江西
600029,南方航空,空运,广东
600505,西昌电力,水力发电,四川
600209,*ST罗顿,综合类,海南
002398,建研集团,其他建材,福建
603103,横店影视,影视音像,浙江
600237,铜峰电子,元器件,安徽
603929,亚翔集成,装修装饰,江苏
000905,厦门港务,港口,福建
603486,科沃斯,家用电器,江苏
300338,开元股份,文教休闲,湖南
002480,新筑股份,机械基件,四川
002616,长青集团,环境保护,广东
000572,海马汽车,汽车整车,海南
300035,中科电气,电气设备,湖南
600072,中船科技,船舶,上海
601965,中国汽研,汽车服务,重庆
600620,天宸股份,综合类,上海
300009,安科生物,生物制药,安徽
600815,厦工股份,工程机械,福建
000813,德展健康,化学制药,新疆
600877,*ST嘉陵,摩托车,重庆
002259,ST升达,供气供热,四川
000576,广东甘化,造纸,广东
300747,锐科激光,元器件,湖北
300208,青岛中程,电气设备,山东
002723,金莱特,家用电器,广东
603993,洛阳钼业,小金属,河南
300589,江龙船艇,船舶,广东
002035,华帝股份,家用电器,广东
002918,蒙娜丽莎,其他建材,广东
601021,春秋航空,空运,上海
002114,罗平锌电,铅锌,云南
002042,华孚时尚,纺织,安徽
000625,长安汽车,汽车整车,重庆
002370,亚太药业,化学制药,浙江
600318,新力金融,多元金融,安徽
600741,华域汽车,汽车配件,上海
601628,中国人寿,保险,北京
300310,宜通世纪,通信设备,广东
002473,圣莱达,家用电器,浙江
002724,海洋王,半导体,深圳
000829,天音控股,其他商业,江西
000807,云铝股份,铝,云南
300190,维尔利,环境保护,江苏
000766,通化金马,中成药,吉林
002604,*ST龙力,食品,山东
600714,金瑞矿业,煤炭开采,青海
600647,同达创业,综合类,上海
600141,兴发集团,化工原料,湖北
600634,*ST富控,互联网,上海
300497,富祥股份,化学制药,江西
601798,*ST蓝科,化工机械,甘肃
000571,ST大洲,综合类,海南
300536,农尚环境,建筑施工,湖北
000737,ST南风,日用化工,山西
600701,*ST工新,综合类,黑龙江
000425,徐工机械,工程机械,江苏
300047,天源迪科,软件服务,深圳
600180,瑞茂通,仓储物流,山东
000657,中钨高新,小金属,海南
002094,青岛金王,日用化工,山东
600610,*ST毅达,建筑施工,上海
600150,中国船舶,船舶,上海
600091,ST明科,化工原料,内蒙
600830,香溢融通,多元金融,浙江
300600,瑞特股份,电气设备,江苏
600289,*ST信通,软件服务,黑龙江
600006,东风汽车,汽车整车,湖北
002194,*ST凡谷,通信设备,湖北
600643,爱建集团,多元金融,上海
300189,神农基因,种植业,海南
600337,美克家居,家居用品,新疆
600526,*ST菲达,环境保护,浙江
000599,青岛双星,汽车配件,山东
000510,金路集团,化工原料,四川
600416,湘电股份,电气设备,湖南
603100,川仪股份,电器仪表,重庆
002428,云南锗业,小金属,云南
600163,中闽能源,新型电力,福建
002508,老板电器,家用电器,浙江
002310,东方园林,建筑施工,北京
600530,交大昂立,医疗保健,上海
000720,*ST新能,火力发电,山东
000972,ST中基,食品,新疆
600157,永泰能源,煤炭开采,山西
600422,昆药集团,中成药,云南
000955,欣龙控股,纺织,海南
300392,腾信股份,互联网,北京
603133,碳元科技,元器件,江苏
000559,万向钱潮,汽车配件,浙江
002669,康达新材,化工原料,上海
002537,海联金汇,汽车整车,山东
300042,朗科科技,电脑设备,深圳
000760,斯太尔,汽车配件,湖北
002941,新疆交建,建筑施工,新疆
000927,一汽夏利,汽车整车,天津
000065,北方国际,建筑施工,北京
000732,泰禾集团,区域地产,福建
002081,金 螳 螂,装修装饰,江苏
002514,宝馨科技,机械基件,江苏
601020,华钰矿业,铅锌,西藏
300168,万达信息,软件服务,上海
000560,我爱我家,房产服务,云南
600074,*ST保千,电脑设备,江苏
000939,*ST凯迪,新型电力,湖北
600340,华夏幸福,区域地产,河北
603580,艾艾精工,化工原料,上海
002750,龙津药业,中成药,云南
300099,精准信息,电器仪表,山东
300542,新晨科技,软件服务,北京
300108,吉药控股,中成药,吉林
600291,西水股份,保险,内蒙
002507,涪陵榨菜,食品,重庆
002246,北化股份,化工原料,四川
002684,猛狮科技,电气设备,广东
000957,中通客车,汽车整车,山东
002580,圣阳股份,电气设备,山东
600222,太龙药业,中成药,河南
300378,鼎捷软件,软件服务,上海
002464,众应互联,互联网,江苏
300555,路通视信,通信设备,江苏
600075,新疆天业,化工原料,新疆
601111,中国国航,空运,北京
002652,扬子新材,其他建材,江苏
000839,中信国安,综合类,北京
300173,智慧松德,轻工机械,广东
000966,长源电力,火力发电,湖北
600801,华新水泥,水泥,湖北
000671,阳 光 城,区域地产,福建
600112,天成控股,电气设备,贵州
600048,保利地产,全国地产,广东
002800,天顺股份,仓储物流,新疆
002244,滨江集团,区域地产,浙江
300638,广和通,通信设备,深圳
002622,融钰集团,电气设备,吉林
603329,上海雅仕,仓储物流,上海
603377,东方时尚,汽车服务,北京
002191,劲嘉股份,广告包装,深圳
600572,康恩贝,中成药,浙江
300343,联创互联,互联网,山东
300256,星星科技,元器件,浙江
601949,中国出版,出版业,北京
300618,寒锐钴业,小金属,江苏
002197,证通电子,电器仪表,深圳
600571,信雅达,软件服务,浙江
600546,山煤国际,煤炭开采,山西
000651,格力电器,家用电器,广东
002313,日海智能,通信设备,深圳
600466,蓝光发展,区域地产,四川
000514,渝 开 发,区域地产,重庆
300110,华仁药业,化学制药,山东
002570,贝因美,乳制品,浙江
601155,新城控股,区域地产,江苏
000056,皇庭国际,房产服务,深圳
600644,乐山电力,水力发电,四川
600115,东方航空,空运,上海
000632,三木集团,综合类,福建
603079,圣达生物,食品,浙江
600383,金地集团,全国地产,深圳
600393,粤泰股份,全国地产,广东
002210,飞马国际,仓储物流,深圳
000002,万 科Ａ,全国地产,深圳
002676,顺威股份,塑料,广东
300616,尚品宅配,家居用品,广东
000780,平庄能源,煤炭开采,内蒙
603008,喜临门,家居用品,浙江
300663,科蓝软件,软件服务,北京
002608,江苏国信,火力发电,江苏
300250,初灵信息,软件服务,浙江
600135,乐凯胶片,化工原料,河北
300419,浩丰科技,软件服务,北京
002177,御银股份,电脑设备,广东
000906,浙商中拓,批发业,浙江
000951,中国重汽,汽车整车,山东
603716,塞力斯,医药商业,湖北
000069,华侨城Ａ,旅游景点,深圳
000586,汇源通信,通信设备,四川
002424,贵州百灵,中成药,贵州
603360,百傲化学,化工原料,辽宁
002683,宏大爆破,化工原料,广东
002242,九阳股份,家用电器,山东
000700,模塑科技,汽车配件,江苏
000961,中南建设,建筑施工,江苏
000590,启迪古汉,中成药,湖南
002373,千方科技,软件服务,北京
002390,信邦制药,中成药,贵州
600792,云煤能源,焦炭加工,云南
002479,富春环保,火力发电,浙江
600351,亚宝药业,中成药,山西
300333,兆日科技,元器件,深圳
002582,好想你,食品,河南
600136,当代明诚,影视音像,湖北
600031,三一重工,工程机械,北京
000723,美锦能源,焦炭加工,山西
603192,汇得科技,化工原料,上海
300387,富邦股份,化工原料,湖北
002593,日上集团,汽车配件,福建
002656,摩登大道,服饰,广东
300683,海特生物,生物制药,湖北
300471,厚普股份,专用机械,四川
600376,首开股份,区域地产,北京
000928,中钢国际,建筑施工,吉林
002565,顺灏股份,造纸,上海
000401,冀东水泥,水泥,河北
600081,东风科技,汽车配件,上海
002200,云投生态,环境保护,云南
600862,中航高科,航空,江苏
002712,思美传媒,广告包装,浙江
002146,荣盛发展,全国地产,河北
300061,康旗股份,医疗保健,上海
300103,达刚路机,工程机械,陕西
600078,澄星股份,化工原料,江苏
300579,数字认证,软件服务,北京
300628,亿联网络,通信设备,福建
600158,中体产业,文教休闲,天津
002529,海源复材,专用机械,福建
002118,紫鑫药业,中成药,吉林
000958,东方能源,火力发电,河北
603615,茶花股份,家居用品,福建
300397,天和防务,通信设备,陕西
600365,通葡股份,红黄药酒,吉林
002198,嘉应制药,中成药,广东
300104,乐视网,互联网,北京
603799,华友钴业,小金属,浙江
300194,福安药业,化学制药,重庆
002592,八菱科技,汽车配件,广西
603232,格尔软件,软件服务,上海
002761,多喜爱,纺织,湖南
600207,安彩高科,元器件,河南
300743,天地数码,电脑设备,浙江
600666,奥瑞德,元器件,黑龙江
002265,西仪股份,汽车配件,云南
603998,方盛制药,中成药,湖南
300773,拉卡拉,软件服务,北京
300772,运达股份,电气设备,浙江
002953,日丰股份,电气设备,广东
002680,*ST长生,生物制药,江苏
002070,*ST众和,纺织,福建
000693,*ST华泽,小金属,四川
603982,泉峰汽车,汽车配件,江苏
603967,中创物流,仓储物流,山东
603697,有友食品,食品,重庆
600680,*ST上普,通信设备,上海
600401,*ST海润,半导体,江苏
