数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297
市场类型,日期,当日资金流入,当日余额,历史累计净买额,当日成交净买额,买入成交额,卖出成交额,领涨股_股票代码,领涨股_股票名称,领涨股_涨跌幅,深证指数_点数,深证指数_涨跌幅
深股通,2021-07-19,5056.47,46943.53,722594.909999999,3198.99,36794.53,33595.54,sz300590,移为通信,0.2,14992.9,0.00138189352139734
深股通,2021-07-16,963.0,51037.0,719395.919999999,-746.639999999999,35789.36,36536.0,sz300672,国科微,0.19998300000000002,14972.21,-0.012994641160816
深股通,2021-07-15,5431.27,46568.73,720142.559999999,3797.87,36899.77,33101.9,sz300723,一品红,0.139071,15169.33,0.00750581815476825
深股通,2021-07-14,-3920.59,55920.59,716344.689999999,-5616.27,34621.59,40237.86,sz300233,金城医药,0.199876,15056.32,-0.00875419456735642
深股通,2021-07-13,2643.57,49356.43,721960.959999999,913.400000000001,37362.64,36449.24,sz300662,科锐国际,0.15974,15189.29,0.00183161055092104
深股通,2021-07-12,5417.87,46582.13,721047.559999999,3564.69,39499.03,35934.34,sz300188,美亚柏科,0.20011299999999999,15161.52,0.021365690403628
深股通,2021-07-09,1162.0,50838.0,717482.869999999,-321.279999999999,35214.75,35536.03,sz300079,数码科技,0.149834,14844.36,-0.00258954907981637
深股通,2021-07-08,1309.65,50690.35,717804.149999999,-67.4200000000055,35707.81,35775.23,sz300207,欣旺达,0.200127,14882.9,-0.00382528840264923
深股通,2021-07-07,5296.89,46703.11,717871.569999999,3768.24,35737.44,31969.2,sz300073,当升科技,0.200034,14940.05,0.0185714821392656
深股通,2021-07-06,560.400000000001,51439.6,714103.329999999,-817.400000000001,34232.85,35050.25,sz300455,康拓红外,0.200401,14667.65,-0.00346566874973674
深股通,2021-07-05,4031.7,47968.3,714920.729999999,2769.41,32349.5,29580.09,sz300390,天华超净,0.2,14718.66,0.00326841713863888
深股通,2021-07-02,-1225.0,53225.0,712151.319999999,-2551.28000000001,34317.38,36868.66,sz300748,金力永磁,0.2,14670.71,-0.0244812113668039
深股通,2021-06-29,593.610000000001,51406.39,714702.599999999,-414.009999999998,29683.84,30097.85,sz300166,东方国信,0.14868800000000001,14999.8,-0.00992530116823777
深股通,2021-06-28,-1557.15,53557.15,715116.609999999,-1889.88,15112.4,17002.28,sz300079,数码科技,0.200557,15150.17,0.00975216361133974
深股通,2021-06-25,8170.0,43830.0,717006.489999999,6548.16,35014.37,28466.21,sz300672,国科微,0.154726,15003.85,0.0148158919971864
深股通,2021-06-24,1841.9,50158.1,710458.329999999,494.950000000001,29187.0,28692.05,sz300118,东方日升,0.142401,14784.8,-0.00397673646222037
深股通,2021-06-23,4678.49,47321.51,709963.379999999,3188.81,33701.58,30512.77,sz300672,国科微,0.199972,14843.83,0.010039268414001
深股通,2021-06-22,396.220000000001,51603.78,706774.569999999,-953.329999999998,29068.06,30021.39,sz000070,特发信息,0.100613,14696.29,0.00375649959805454
深股通,2021-06-21,1181.97,50818.03,707727.899999999,-253.5,32240.11,32493.61,sz300663,科蓝软件,0.19990300000000003,14641.29,0.00395099450275553
深股通,2021-06-18,2663.0,49337.0,707981.399999999,778.389999999999,34108.86,33330.47,sz300182,捷成股份,0.199541,14583.67,0.00769051648071458
深股通,2021-06-17,4298.14,47701.86,707203.009999999,2947.41,28521.93,25574.52,sz300458,全志科技,0.200034,14472.37,0.0123419742542108
深股通,2021-06-16,1164.25,50835.75,704255.599999999,-205.98,28478.28,28684.26,sz300036,超图软件,0.161514,14295.93,-0.025720797037348
深股通,2021-06-15,1918.82,50081.18,704461.579999999,454.400000000001,29634.54,29180.14,sz300134,大富科技,0.200411,14673.34,-0.00864116790214872
深股通,2021-06-11,1919.0,50081.0,704007.179999999,-16.9300000000003,35260.83,35277.76,sz300339,润和软件,0.2,14801.24,-0.00620065410690105
深股通,2021-06-10,4198.06,47801.94,704024.109999999,2728.82,29210.17,26481.35,sz300079,数码科技,0.20056100000000002,14893.59,0.0119027883465594
深股通,2021-06-09,1163.49,50836.51,701295.289999999,-35.3499999999985,25009.9,25045.25,sz300339,润和软件,0.20008199999999998,14718.4,9.64871869092757e-05
深股通,2021-06-08,2055.79,49944.21,701330.639999999,698.25,29238.86,28540.61,sz300397,天和防务,0.200132,14716.98,-0.00979774736587144
深股通,2021-06-07,-1406.41,53406.41,700632.389999999,-2847.56,24098.82,26946.38,sz300339,润和软件,0.200218,14862.6,-0.000558809111211048
深股通,2021-06-04,2770.0,49230.0,703479.949999999,1413.22,27732.31,26319.09,sz300207,欣旺达,0.146865,14870.91,0.00743710000521645
深股通,2021-06-03,2865.31,49134.69,702066.729999999,1547.84,26982.58,25434.74,sz002174,游族网络,0.100199,14761.13,-0.00651370212903434
深股通,2021-06-02,-1720.06,53720.06,700518.889999999,-3177.64,25965.37,29143.01,sz000415,渤海金控,0.100402,14857.91,-0.0117640564078757
深股通,2021-06-01,2068.95,49931.05,703696.529999999,663.459999999999,30423.64,29760.18,sz300036,超图软件,0.20011500000000002,15034.78,0.00256061796246837
深股通,2021-05-31,5371.95,46628.05,703033.069999999,3894.61,31241.57,27346.96,sz300715,凯伦股份,0.20008700000000001,14996.38,0.00966142593220978
深股通,2021-05-28,1528.0,50472.0,699138.459999999,84.1699999999983,29977.03,29892.86,sz300339,润和软件,0.185992,14852.88,-0.00297438644469201
深股通,2021-05-27,10655.88,41344.12,699054.289999999,8289.47,39046.89,30757.42,sz300655,晶瑞股份,0.200193,14897.19,0.00699690678722267
深股通,2021-05-26,3585.28,48414.72,690764.819999999,2124.45,27523.86,25399.41,sz300785,值得买,0.18376699999999999,14793.68,-0.00355438505501318
深股通,2021-05-25,6446.28,45553.72,688640.369999999,4911.56,34309.42,29397.86,sz300079,数码科技,0.164583,14846.45,0.0234265620982435
深股通,2021-05-24,2675.73,49324.27,683728.809999999,1314.1,25858.68,24544.58,sz300079,数码科技,0.179361,14506.61,0.00618347475907694
深股通,2021-05-21,2886.0,49114.0,682414.709999999,1493.95,26248.85,24754.9,sz300207,欣旺达,0.110345,14417.46,-0.00809351156854794
深股通,2021-05-20,1351.31,50648.69,680920.759999999,-39.4300000000003,30403.0,30442.43,sz300222,科大智能,0.12626300000000001,14535.1,0.00349685352222553
深股通,2021-05-17,1356.21,50643.79,680960.189999999,246.43,26798.43,26552.0,sz300124,汇川技术,0.101232,14456.54,0.0174371057895189
深股通,2021-05-14,4874.0,47126.0,680713.759999999,3463.95,27472.99,24009.04,sz300767,震安科技,0.19996400000000003,14208.78,0.0209180429167281
深股通,2021-05-13,-1345.48,53345.48,677249.809999999,-2578.22,21511.03,24089.25,sz300123,亚光科技,0.200486,13917.65,-0.0104672137033617
深股通,2021-05-12,426.959999999999,51573.04,679828.029999999,-931.139999999999,22068.98,23000.12,sz300339,润和软件,0.2,14064.87,0.00702237235613909
深股通,2021-05-11,-587.900000000001,52587.9,680759.169999999,-1850.43,24821.79,26672.22,sz300672,国科微,0.18845199999999998,13966.79,0.00350769544696544
深股通,2021-05-10,5210.09,46789.91,682609.6,3883.11,28169.64,24286.53,sz300672,国科微,0.2,13917.97,-0.00113680321462688
深股通,2021-05-07,2972.0,49028.0,678726.49,1662.73,29723.36,28060.63,sz000983,西山煤电,0.100329,13933.81,-0.0194777138192617
深股通,2021-05-06,867.839999999997,51132.16,677063.76,-398.769999999997,34041.04,34439.81,sz300672,国科微,0.125756,14210.6,-0.0157889597099989
深股通,2021-04-30,915.0,51085.0,677462.53,-119.949999999997,30870.9,30990.85,sz300487,蓝晓科技,0.16100899999999999,14438.57,-0.00176367940442809
深股通,2021-04-29,1759.29,50240.71,677582.48,384.02,26099.11,25715.09,sz300223,北京君正,0.19993400000000003,14464.08,0.00456301333900069
深股通,2021-04-28,1958.33,50041.67,677198.46,591.170000000002,24916.68,24325.51,sz300222,科大智能,0.16295400000000002,14398.38,0.00941525846742301
深股通,2021-04-27,3991.3,48008.7,676607.289999999,2719.81,25791.06,23071.25,sz000829,天音控股,0.100318,14264.08,0.00278604796670516
深股通,2021-04-26,4495.38,47504.62,673887.479999999,3305.67,30635.82,27330.15,sz300633,开立医疗,0.142209,14224.45,-0.00887759495981704
深股通,2021-04-23,5371.0,46629.0,670581.809999999,4049.78,26978.44,22928.66,sz300015,爱尔眼科,0.10966200000000001,14351.86,0.0100229143442669
深股通,2021-04-22,1808.15,50191.85,666532.029999999,586.989999999998,24141.17,23554.18,sz300829,金丹科技,0.2,14209.44,0.00411909986114209
深股通,2021-04-21,2338.18,49661.82,665945.039999999,1017.49,22696.82,21679.33,sz300783,三只松鼠,0.15301,14151.15,0.00349243718931492
深股通,2021-04-20,145.220000000001,51854.78,664927.549999999,-1178.06,24434.88,25612.94,sz300573,兴齐眼药,0.116762,14101.9,-0.00112623779909048
深股通,2021-04-19,11284.24,40715.76,666105.609999999,9756.33,31828.88,22072.55,sz300014,亿纬锂能,0.11946999999999999,14117.8,0.0289386724039665
深股通,2021-04-16,5222.0,46778.0,656349.279999999,3838.86,23835.98,19997.12,sz000560,昆百大A,0.100775,13720.74,0.00295827494632777
深股通,2021-04-15,-242.0,52242.0,652510.419999999,-1454.16,19954.09,21408.25,sz002532,天山铝业,0.10021100000000001,13680.27,-0.00420221284029695
深股通,2021-04-14,5469.86,46530.14,653964.579999999,4190.72,24018.47,19827.75,sz300755,华致酒行,0.136701,13738.0,0.0155000883332804
深股通,2021-04-13,7017.59,44982.41,649773.86,5865.0,25873.4,20008.4,sz000917,电广传媒,0.101099,13528.31,0.00241483966768725
深股通,2021-04-12,1168.05,50831.95,643908.86,74.2900000000009,23815.8,23741.51,sz000667,美好置业,0.10215099999999999,13495.72,-0.0229915928912042
深股通,2021-04-09,2233.14,49766.86,643834.569999999,960.830000000002,21420.24,20459.41,sz002285,世联行,0.101053,13813.31,-0.0126255008956437
深股通,2021-04-08,774.589999999997,51225.41,642873.74,-387.889999999999,21300.46,21688.35,sz300080,易成新能,0.123644,13989.94,0.000760409490883385
深股通,2021-04-07,1103.7,50896.3,643261.63,-141.360000000001,29681.0,29822.36,sz002503,搜于特,0.102439,13979.31,-0.00738674206544759
深股通,2021-03-31,-4574.21,56574.21,643402.99,-5894.46,19758.35,25652.81,sz300458,全志科技,0.20013999999999998,13778.67,-0.00790369544743689
深股通,2021-03-30,758.089999999997,51241.91,649297.449999999,-525.329999999998,24549.31,25074.64,sz300763,锦浪科技,0.156104,13888.44,0.00850902531794479
深股通,2021-03-29,-1898.57,53898.57,649822.779999999,-3202.87,25666.47,28869.34,sz300045,华力创通,0.128118,13771.26,0.000114744859720773
深股通,2021-03-26,6047.0,45953.0,653025.649999999,4777.31,30649.94,25872.63,sz300725,药石科技,0.2,13769.68,0.0259679491191522
深股通,2021-03-25,1911.69,50088.31,648248.339999999,751.93,24590.06,23838.13,sz300663,科蓝软件,0.169767,13421.16,0.00103003203466751
深股通,2021-03-24,661.849999999999,51338.15,647496.409999999,-494.050000000003,25222.19,25716.24,sz000883,湖北能源,0.10091699999999999,13407.35,-0.014692146183621
深股通,2021-03-23,-3016.45,55016.45,647990.459999999,-4087.98,24010.72,28098.7,sz300655,晶瑞股份,0.172368,13607.27,-0.0111692707708831
深股通,2021-03-22,5972.42,46027.58,652078.439999999,4756.76,29641.72,24884.96,sz300233,金城医药,0.131309,13760.97,0.0113898280170513
深股通,2021-03-19,145.0,51855.0,647321.679999999,-1634.09,29883.2,31517.29,sz300324,旋极信息,0.104225,13606.0,-0.0256317710213178
深股通,2021-03-18,2554.15,49445.85,648955.769999999,1356.33,27401.92,26045.59,sz000488,晨鸣纸业,0.100524,13963.92,0.0111623872084763
深股通,2021-03-17,3806.42,48193.58,647599.439999999,2620.71,27612.72,24992.01,sz300078,思创医惠,0.13543100000000002,13809.77,0.0122275607548221
深股通,2021-03-16,4543.52,47456.48,644978.729999999,3393.43,28266.74,24873.31,sz300577,开润股份,0.16136399999999998,13642.95,0.00908871033951755
深股通,2021-03-15,3564.28,48435.72,641585.299999999,2295.2,29809.53,27514.33,sz300182,捷成股份,0.111475,13520.07,-0.0271252202808802
深股通,2021-03-12,502.0,51498.0,639290.099999999,-686.420000000002,29522.67,30209.09,sz002585,双星新材,0.100289,13897.03,0.00221110499719825
深股通,2021-03-11,4294.96,47705.04,639976.519999999,2938.41,31388.16,28449.75,sz300766,每日互动,0.112803,13866.37,0.0223418420536535
深股通,2021-03-10,2375.3,49624.7,637038.109999999,1235.61,30781.87,29546.26,sz300428,四通新材,0.116206,13563.34,0.00650206445369901
深股通,2021-03-09,2155.35,49844.65,635802.499999999,846.379999999997,37965.68,37119.3,sz300118,东方日升,0.136331,13475.72,-0.0279930264479966
深股通,2021-03-08,-2725.94,54725.94,634956.119999999,-3893.97,31463.91,35357.88,sz300740,御家汇,0.2,13863.81,-0.0380577436927182
深股通,2021-03-05,635.0,51365.0,638850.089999999,-796.520000000004,32825.03,33621.55,sz300682,朗新科技,0.131462,14412.31,-0.000260126553302359
深股通,2021-03-04,-3870.13,55870.13,639646.609999999,-5151.09,31787.18,36938.27,sz300010,立思辰,0.107472,14416.06,-0.0345778539135396
深股通,2021-03-03,3902.58,48097.42,644797.699999999,2591.22,29621.74,27030.52,sz300761,立华股份,0.105192,14932.39,0.0122885584281057
深股通,2021-03-02,-2213.48,54213.48,642206.479999999,-3477.13,31511.87,34989.0,sz000027,深圳能源,0.10017300000000001,14751.12,-0.00714932821083716
深股通,2021-03-01,4344.43,47655.57,645683.609999999,2868.93,33430.23,30561.3,sz300418,昆仑万维,0.146919,14857.34,0.0241179531895681
深股通,2021-02-26,1102.0,50898.0,642814.679999999,-1056.23,40809.49,41865.72,sz300369,绿盟科技,0.199839,14507.45,-0.0216706678895122
深股通,2021-02-25,-230.330000000002,52230.33,643870.909999999,-1573.34,34333.23,35906.57,sz300726,宏达电子,0.102181,14828.8,-0.00281493894689278
深股通,2021-02-24,652.190000000002,51347.81,645444.249999999,-528.970000000001,41022.14,41551.11,sz300376,易事特,0.10767,14870.66,-0.0244429501582668
深股通,2021-02-23,-161.949999999997,52161.95,645973.219999999,-1544.9,36471.81,38016.71,sz300233,金城医药,0.126928,15243.25,-0.0061094285369647
深股通,2021-02-22,838.32,51161.68,647518.119999999,-622.080000000002,41810.11,42432.19,sz300702,天宇股份,0.150121,15336.95,-0.0307246805463654
深股通,2021-02-19,9368.0,42632.0,648140.199999999,7751.88,43936.83,36184.95,sz300233,金城医药,0.139918,15823.11,0.00353069363194026
深股通,2021-02-18,3986.93,48013.07,640388.319999999,2401.86,46256.19,43854.33,sz300296,利亚德,0.13486800000000002,15767.44,-0.0122044198029726
深股通,2021-02-10,1677.46,50322.54,637986.459999999,252.440000000002,33602.19,33349.75,sz300406,九强生物,0.12615700000000002,15962.25,0.0212199555102597
深股通,2021-02-09,2776.35,49223.65,637734.019999999,1371.74,33473.67,32101.93,sz300604,长川科技,0.143099,15630.57,0.0236377698739263
深股通,2021-02-08,6847.69,45152.31,636362.279999999,5465.09,36983.96,31518.87,sz300327,中颖电子,0.124764,15269.63,0.0174801596556343
深股通,2021-02-05,7120.0,44880.0,630897.189999999,5676.82,37163.66,31486.84,sz300529,健帆生物,0.165851,15007.3,-0.00652988162272598
深股通,2021-02-04,7201.53,44798.47,625220.369999999,5700.59,39178.01,33477.42,sz002532,天山铝业,0.10042999999999999,15105.94,-0.00835086636710064
深股通,2021-02-03,4392.74,47607.26,619519.779999999,2856.69,37109.84,34253.15,sz300601,康泰生物,0.123638,15233.15,-0.00668442049445542
深股通,2021-02-02,4542.32,47457.68,616663.09,2982.03,35888.4,32906.37,sz300613,富瀚微,0.184466,15335.66,0.0207278371485014
深股通,2021-02-01,1980.01,50019.99,613681.059999999,612.579999999998,31426.42,30813.84,sz300033,同花顺,0.178635,15024.24,0.0136452662564204
深股通,2021-01-29,3731.0,48269.0,613068.48,2047.4,37509.69,35462.29,sz300662,科锐国际,0.112119,14821.99,-0.00611672470246173
深股通,2021-01-28,-1161.54,53161.54,611021.079999999,-2744.17,33437.17,36181.34,sz300010,立思辰,0.20051400000000003,14913.21,-0.032479252412118
深股通,2021-01-27,1494.16,50505.84,613765.25,-23.4700000000012,34762.49,34785.96,sz300613,富瀚微,0.200017,15413.84,0.00400067220672702
深股通,2021-01-26,916.169999999998,51083.83,613788.72,-625.060000000005,38567.13,39192.19,sz300761,立华股份,0.124694,15352.42,-0.022773117320669
深股通,2021-01-25,1030.18,50969.82,614413.78,304.07,42095.07,41791.0,sz300573,兴齐眼药,0.20002,15710.19,0.0052121957446319
深股通,2021-01-22,284.0,51716.0,614109.71,-1222.29,36153.62,37375.91,sz300298,三诺生物,0.176285,15628.73,0.00696686983750623
深股通,2021-01-21,4512.21,47487.79,615332.0,2851.34,38794.34,35943.0,sz300639,凯普生物,0.15226800000000001,15520.6,0.019525255922477
深股通,2021-01-20,6305.36,45694.64,612480.66,4751.61,34649.42,29897.81,sz300595,欧普康视,0.200046,15223.36,0.0146207775398411
深股通,2021-01-19,1338.97,50661.03,607729.05,-220.599999999999,37200.03,37420.63,sz300229,拓尔思,0.200243,15003.99,-0.0173734566223533
深股通,2021-01-18,3770.17,48229.83,607949.65,2302.09,35773.22,33471.13,sz300496,中科创达,0.182846,15269.27,0.0158045996128182
深股通,2021-01-15,2701.0,49299.0,605647.56,1140.7,39382.1,38241.4,sz300072,三聚环保,0.11412000000000001,15031.7,-0.0025500775374863
深股通,2021-01-14,4537.38,47462.62,604506.86,2960.49,40504.39,37543.9,sz300803,指南针,0.142647,15070.13,-0.0192184663885099
深股通,2021-01-13,4796.31,47203.69,601546.37,3069.77,43530.3,40460.53,sz300132,青松股份,0.10562200000000001,15365.43,-0.00611900494371617
深股通,2021-01-12,6301.73,45698.27,598476.6,4458.14,39328.3,34870.16,sz300059,东方财富,0.155919,15460.03,0.0228012792268538
深股通,2021-01-11,3268.73,48731.27,594018.46,1843.2,43689.44,41846.24,sz300677,英科医疗,0.15979100000000002,15115.38,-0.0133106690975888
深股通,2021-01-08,11431.0,40569.0,592175.26,10029.44,48617.16,38587.72,sz300459,金科娱乐,0.2,15319.29,-0.00241658201140884
深股通,2021-01-07,3311.13,48688.87,582145.82,1616.43,39240.04,37623.61,sz300001,特锐德,0.18124400000000002,15356.4,0.0111136643619371
深股通,2021-01-06,-81.0699999999997,52081.07,580529.39,-1633.08,38112.06,39745.14,sz300639,凯普生物,0.130616,15187.61,0.00264332826981495
深股通,2021-01-05,-406.169999999998,52406.17,582162.47,-2274.99000000001,41981.77,44256.76,sz300623,捷捷微电,0.143747,15147.57,0.0215883087269777
深股通,2021-01-04,2377.05,49622.95,584437.46,852.769999999997,38346.06,37493.29,sz300762,上海瀚讯,0.2,14827.47,0.0246560631566726
深股通,2020-12-31,3051.4,48948.6,583584.69,1513.02,31254.45,29741.43,sz002936,郑州银行,0.101235,14470.68,0.0189493133505662
深股通,2020-12-30,7120.34,44879.66,582071.67,5655.07,31461.26,25806.19,sz300450,先导智能,0.151626,14201.57,0.0165609536291867
深股通,2020-12-29,4326.09,47673.91,576416.6,3088.53,28520.91,25432.38,sz300590,移为通信,0.20008199999999998,13970.21,-0.00526128409794869
深股通,2020-12-28,1938.34,50061.66,573328.07,598.969999999998,30493.1,29894.13,sz300999,金龙鱼,0.11509000000000001,14044.1,0.00192907785227436
深股通,2020-12-23,3093.59,48906.41,572729.1,1882.97,28085.87,26202.9,sz300118,东方日升,0.19991499999999998,14015.02,0.00956037544210982
深股通,2020-12-22,-1783.33,53783.33,570846.13,-3264.72,25783.56,29048.28,sz000652,泰达股份,0.100427,13882.3,-0.0178671864222118
深股通,2020-12-21,6532.84,45467.16,574110.85,5151.47,29148.99,23997.52,sz300346,南大光电,0.146871,14134.85,0.0202632863003929
深股通,2020-12-18,-1311.0,53311.0,568959.38,-3268.91,24980.59,28249.5,sz002027,分众传媒,0.100535,13854.12,-0.00257381818548338
深股通,2020-12-17,5053.48,46946.52,572228.29,3656.11,26680.57,23024.46,sz300219,鸿利智汇,0.14611000000000002,13889.87,0.0100922908656696
深股通,2020-12-16,321.529999999999,51678.47,568572.18,-957.709999999999,21346.06,22303.77,sz000639,西王食品,0.10087,13751.09,-0.000887867816680678
深股通,2020-12-15,584.989999999998,51415.01,569529.89,-601.720000000001,24090.67,24692.39,sz300118,东方日升,0.113706,13763.31,0.00519860679090838
深股通,2020-12-14,2895.84,49104.16,570131.61,1743.21,23222.93,21479.72,sz300568,星源材质,0.17058800000000002,13692.13,0.0101061294829858
深股通,2020-12-11,-1460.02,53460.02,568388.4,-2959.22,26663.46,29622.68,sz000936,华西股份,0.08859199999999999,13555.14,-0.0128319595902513
深股通,2020-12-10,1087.33,50912.67,571347.62,23.2299999999996,23119.5,23096.27,sz300080,易成新能,0.133588,13731.34,0.00107971914179457
深股通,2020-12-09,3124.41,48875.59,571324.39,1942.5,24524.45,22581.95,sz300552,万集科技,0.115504,13716.53,-0.0184172052306121
深股通,2020-12-08,3590.63,48409.37,569381.89,2651.26,22702.28,20051.02,sz300037,新宙邦,0.12223300000000001,13973.89,2.9341295081816e-05
深股通,2020-12-07,-1023.11,53023.11,566730.63,-2025.16,22399.36,24424.52,sz300726,宏达电子,0.12094300000000001,13973.48,-0.00379135161185915
深股通,2020-12-04,2038.0,49962.0,568755.79,982.059999999998,23629.62,22647.56,sz002636,金安国纪,0.10054600000000001,14026.66,0.00400696315426304
深股通,2020-12-03,1306.42,50693.58,567773.73,263.370000000003,26207.15,25943.78,sz002948,青岛银行,0.100763,13970.68,0.000651788694402809
深股通,2020-12-02,-2151.13,54151.13,567510.36,-3176.78,26681.84,29858.62,sz002948,青岛银行,0.10084,13961.58,0.00224042864618809
深股通,2020-12-01,7552.46,44447.54,570687.14,6243.37,32634.82,26391.45,sz002429,兆驰股份,0.100885,13930.37,0.019038617831166
深股通,2020-11-30,5289.37,46710.63,564443.77,3780.32,39493.13,35712.81,sz000517,荣安地产,0.101695,13670.11,-0.00151706829655936
深股通,2020-11-27,1869.0,50131.0,560663.45,750.700000000001,21475.06,20724.36,sz002670,国盛金控,0.09990500000000001,13690.88,0.00668309314933316
深股通,2020-11-26,3979.22,48020.78,559912.75,2869.85,24422.29,21552.44,sz002670,国盛金控,0.100524,13599.99,-0.00410805728433251
深股通,2020-11-25,-1484.72,53484.72,557042.9,-2435.23,24164.52,26599.75,sz000625,长安汽车,0.099954,13656.09,-0.0177269765093286
深股通,2020-11-24,1809.53,50190.47,559478.13,786.66,26547.29,25760.63,sz002506,协鑫集成,0.09973000000000001,13902.54,-0.00377921474882623
深股通,2020-11-23,4460.65,47539.35,558691.47,3368.9,30252.0,26883.1,sz300438,鹏辉能源,0.1999,13955.28,0.00742541736389747
深股通,2020-11-20,2278.0,49722.0,555322.57,1248.76,24320.16,23071.4,sz300776,帝尔激光,0.199965,13852.42,0.00544150042279227
深股通,2020-11-19,115.540000000001,51884.46,554073.81,-896.400000000001,24421.6,25318.0,sz002670,国盛金控,0.10055199999999999,13777.45,0.00873101872867581
深股通,2020-11-18,365.459999999999,51634.54,554970.21,-627.439999999999,27182.5,27809.94,sz300741,华宝股份,0.111787,13658.2,-0.00541197100022426
深股通,2020-11-17,-451.370000000003,52451.37,555597.65,-1477.93,28437.72,29915.65,sz000560,昆百大A,0.09973800000000001,13732.52,-0.00854172638029631
深股通,2020-11-16,-164.550000000003,52164.55,557075.58,-1176.45,26207.09,27383.54,sz300132,青松股份,0.200184,13850.83,0.00699986549905309
深股通,2020-11-13,-316.0,52316.0,558252.03,-1303.94,26854.58,28158.52,sz300724,捷佳伟创,0.123072,13754.55,-0.00272040382625671
深股通,2020-11-12,2182.13,49817.87,559555.97,1199.89,26802.02,25602.13,sz002035,华帝股份,0.10010999999999999,13792.07,0.00524045984852955
深股通,2020-11-11,-2502.44,54502.44,558356.08,-3420.03,29877.04,33297.07,sz000877,天山股份,0.09973900000000001,13720.17,-0.0195214294800241
深股通,2020-11-10,-5304.12,57304.12,561776.11,-6253.23,29668.57,35921.8,sz000923,河北宣工,0.10012700000000001,13993.34,-0.0104524738087072
深股通,2020-11-09,12883.78,39116.22,568029.34,11615.65,41617.35,30001.7,sz300623,捷捷微电,0.200045,14141.15,0.0218760523238924
深股通,2020-11-06,1361.0,50639.0,556413.69,324.049999999999,30272.95,29948.9,sz300428,四通新材,0.103276,13838.42,-0.00401892580101424
深股通,2020-11-05,7056.84,44943.16,556089.64,5938.39,31397.45,25459.06,sz300590,移为通信,0.19991399999999998,13894.26,0.0171865734470515
深股通,2020-11-04,973.5,51026.5,550151.25,-2.20999999999913,23631.61,23633.82,sz300395,菲利华,0.11239,13659.5,0.00585123460608357
深股通,2020-11-03,954.300000000003,51045.7,550153.46,18.5900000000001,26890.89,26872.3,sz300659,中孚信息,0.121655,13580.04,0.0118531014174844
深股通,2020-11-02,3419.92,48580.08,550134.87,2449.71,28342.73,25893.02,sz300124,汇川技术,0.20003100000000001,13420.96,0.013928047988154
深股通,2020-10-30,-761.0,52761.0,547685.16,-1736.32,29235.16,30971.48,sz300274,阳光电源,0.199938,13236.6,-0.0209369170526477
深股通,2020-10-29,1944.49,50055.51,549421.48,831.77,27864.93,27033.16,sz300676,华大基因,0.141366,13519.66,0.00982663708816034
深股通,2020-10-28,907.449999999997,51092.55,548589.71,-120.189999999999,25445.56,25565.75,sz300068,南都电源,0.144399,13388.1,0.00892638464465911
深股通,2020-10-27,-472.809999999998,52472.81,548709.9,-1478.47,27075.61,28554.08,sz300298,三诺生物,0.10661300000000001,13269.65,0.00594333364919925
深股通,2020-10-22,-1118.99,53118.99,550188.37,-1976.14,21205.49,23181.63,sz300131,英唐智控,0.199519,13396.18,-0.00532599341694439
深股通,2020-10-21,-4092.37,56092.37,552164.51,-4902.23,20398.27,25300.5,sz300726,宏达电子,0.10488200000000002,13467.91,-0.0099949426193115
深股通,2020-10-20,2061.2,49938.8,557066.74,987.389999999999,23347.13,22359.74,sz002434,万里扬,0.100304,13603.88,0.0136120567550268
深股通,2020-10-19,-2201.18,54201.18,556079.35,-2967.51,22008.15,24975.66,sz300123,亚光科技,0.134028,13421.19,-0.00824223937076991
深股通,2020-10-16,582.0,51418.0,559046.86,-270.919999999998,24642.68,24913.6,sz000034,神州数码,0.099854,13532.73,-0.00676409130642522
深股通,2020-10-15,318.389999999999,51681.61,559317.78,-614.869999999999,25101.61,25716.48,sz002705,新宝股份,0.100118,13624.89,-0.00483162710794808
深股通,2020-10-14,-489.050000000003,52489.05,559932.65,-1760.1,34912.76,36672.86,sz300376,易事特,0.12577,13691.04,-0.00779355556876135
深股通,2020-10-12,7719.01,44280.99,561692.75,6526.54,37903.86,31377.32,sz300376,易事特,0.199578,13708.07,0.0315149225765768
深股通,2020-10-09,10256.0,41744.0,555166.21,9113.2,36826.41,27713.21,sz300073,当升科技,0.2,13289.26,0.0295805910540037
深股通,2020-09-30,-714.919999999998,52714.92,546053.01,-1629.47,21526.29,23155.76,sz300298,三诺生物,0.141431,12907.45,0.000523227421767811
深股通,2020-09-29,3891.77,48108.23,547682.48,2689.74,23134.13,20444.39,sz300527,华舟应急,0.2,12900.7,0.0109529634595598
深股通,2020-09-28,881.989999999998,51118.01,544992.74,37.7899999999972,19631.1,19593.31,sz300131,英唐智控,0.09425599999999999,12760.93,-0.0041547755336475
深股通,2020-09-25,670.0,51330.0,544954.949999999,-222.360000000001,20128.95,20351.31,sz002416,爱施德,0.100122,12814.17,-0.000190377954857057
深股通,2020-09-24,-5434.97,57434.97,545177.309999999,-6279.17,20655.33,26934.5,sz002287,奇正藏药,0.068099,12816.61,-0.0223843198396347
深股通,2020-09-23,-978.019999999997,52978.02,551456.48,-1918.36,21936.31,23854.67,sz300080,易成新能,0.19927499999999998,13110.07,0.00665262530685076
