数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx297
市场类型,日期,当日资金流入,当日余额,历史累计净买额,当日成交净买额,买入成交额,卖出成交额,领涨股_股票代码,领涨股_股票名称,领涨股_涨跌幅,上证指数_点数,上证指数_涨跌幅
沪股通,2020-09-30,-493.300000000003,52493.3,541165.080000001,-1274.44,14901.93,16176.37,sh601615,明阳智能,0.10013,3218.05,-0.00195697750871489
沪股通,2020-09-29,-1771.27,53771.27,542439.520000001,-2783.68,12288.85,15072.53,sh600956,新天绿能,0.100118,3224.36,0.00212274633025952
沪股通,2020-09-28,-340.379999999997,52340.38,545223.200000001,-1116.73,13594.67,14711.4,sh600210,紫江企业,0.100719,3217.53,-0.000587062265873938
沪股通,2020-09-25,-221.0,52221.0,546339.930000001,-1069.65,14354.64,15424.29,sh600958,东方证券,0.1,3219.42,-0.00116654980485104
沪股通,2020-09-24,-5129.34,57129.34,547409.580000001,-5888.69,15089.24,20977.93,sh603737,三棵树,0.031353,3223.18,-0.0172362800369545
沪股通,2020-09-23,24.5400000000009,51975.46,553298.270000001,-834.459999999999,14502.04,15336.5,sh601012,隆基股份,0.100014,3279.71,0.00165226155208742
沪股通,2020-09-22,-1055.24,53055.24,554132.730000001,-1855.5,16017.1,17872.6,sh600909,华安证券,0.079954,3274.3,-0.012855221981706
沪股通,2020-09-21,-2409.19,54409.19,555988.230000001,-3241.82,16421.1,19662.92,sh600764,中国海防,0.075,3316.94,-0.00633595858709624
沪股通,2020-09-18,7379.0,44621.0,559230.050000001,5993.93,28380.31,22386.38,sh601456,国联证券,0.10028000000000001,3338.09,0.0206852900527146
沪股通,2020-09-17,-1340.0,53340.0,553236.120000001,-2322.97,17607.63,19930.6,sh603128,华贸物流,0.100787,3270.44,-0.00410485030085995
沪股通,2020-09-16,3012.2,48987.8,555559.090000001,2227.9,19231.19,17003.29,sh600376,首开股份,0.099415,3283.92,-0.0035683076026798
沪股通,2020-09-15,1075.38,50924.62,553331.190000001,177.779999999999,16699.94,16522.16,sh601216,内蒙君正,0.10041800000000001,3295.68,0.00514515937184524
沪股通,2020-09-14,-1794.11,53794.11,553153.410000001,-2683.63,15678.11,18361.74,sh600120,浙江东方,0.100763,3278.81,0.00566196880702993
沪股通,2020-09-11,-104.0,52104.0,555837.040000001,-1082.06,16894.7,17976.76,sh603806,福斯特,0.100016,3260.35,0.00789224748208548
沪股通,2020-09-10,-44.5,52044.5,556919.100000001,-954.93,19912.48,20867.41,sh600823,世茂股份,0.1,3234.82,-0.00608671338984768
沪股通,2020-09-09,-667.830000000002,52667.83,557874.030000001,-1640.17,20534.63,22174.8,sh601005,重庆钢铁,0.101266,3254.63,-0.0186315364157736
沪股通,2020-09-08,2984.75,49015.25,559514.200000001,2363.32,21286.29,18922.97,sh603077,和邦股份,0.101351,3316.42,0.00723746351656293
沪股通,2020-09-07,-1262.95,53262.95,557150.880000001,-2202.4,20734.23,22936.63,sh600748,上实发展,0.099828,3292.59,-0.0187103061659369
沪股通,2020-09-04,-2029.0,54029.0,559353.280000001,-3106.19,17599.99,20706.18,sh601717,郑煤机,0.099781,3355.37,-0.00874746675017286
沪股通,2020-09-03,1794.55,50205.45,562459.470000001,917.299999999999,21527.44,20610.14,sh600993,马应龙,0.099836,3384.98,-0.0058211936090226
沪股通,2020-09-02,-5093.83,57093.83,561542.170000001,-6007.57,18544.72,24552.29,sh603236,移远通信,0.1,3404.8,-0.00170350758368736
沪股通,2020-09-01,-812.239999999998,52812.24,567549.740000001,-1805.03,18771.94,20576.97,sh601598,中国外运,0.10109299999999999,3410.61,0.00439676294586071
沪股通,2020-08-31,-2344.36,54344.36,569354.770000001,-3414.43,30308.02,33722.45,sh600177,雅戈尔,0.10014300000000001,3395.68,-0.00238849994564917
沪股通,2020-08-28,2742.0,49258.0,572769.200000001,1486.8,24918.11,23431.31,sh600521,华海药业,0.100123,3403.81,0.0160293244102432
沪股通,2020-08-27,-1077.64,53077.64,571282.400000001,-2120.67,18327.18,20447.85,sh600748,上实发展,0.10036500000000001,3350.11,0.0061175947671591
沪股通,2020-08-26,1127.27,50872.73,573403.070000001,227.389999999999,22360.69,22133.3,sh601330,绿色动力,0.10009499999999999,3329.74,-0.0129950971964501
沪股通,2020-08-25,3341.86,48658.14,573175.680000001,2456.5,21673.96,19217.46,sh600823,世茂股份,0.100719,3373.58,-0.00356210347231246
沪股通,2020-08-24,717.290000000001,51282.71,570719.180000001,-273.48,21983.98,22257.46,sh600823,世茂股份,0.10099000000000001,3385.64,0.00146716045292664
沪股通,2020-08-21,240.0,51760.0,570992.660000001,-764.25,20074.32,20838.57,sh603997,继峰股份,0.100529,3380.68,0.00498825767710091
沪股通,2020-08-20,-3302.14,55302.14,571756.910000001,-4381.05,23204.39,27585.44,sh603444,吉比特,0.1,3363.9,-0.0129777913401191
沪股通,2020-08-19,-1749.3,53749.3,576137.960000001,-2213.63,14552.01,16765.64,sh600295,鄂尔多斯,0.10051299999999999,3408.13,-0.0124482409905276
沪股通,2020-08-18,85.8300000000017,51914.17,578351.590000001,-954.670000000002,25781.8,26736.47,sh603728,鸣志电器,0.10018700000000001,3451.09,0.00357392113527974
沪股通,2020-08-17,5199.29,46800.71,579306.260000001,4132.97,30574.32,26441.35,sh600502,安徽水利,0.101099,3438.8,0.0234219219666082
沪股通,2020-08-14,4609.0,47391.0,575173.290000001,3433.85,21600.17,18166.32,sh600378,昊华科技,0.100235,3360.1,0.0118558268814387
沪股通,2020-08-13,15.5999999999985,51984.4,571739.440000001,-1022.55,20031.3,21053.85,sh603056,德邦股份,0.100237,3320.73,0.000439855751415232
沪股通,2020-08-12,2010.07,49989.93,572761.990000001,948.040000000001,27616.8,26668.76,sh603982,泉峰汽车,0.099841,3319.27,-0.00629286678701549
沪股通,2020-08-11,3214.22,48785.78,571813.950000001,2124.47,26517.73,24393.26,sh600641,万业企业,0.10012499999999999,3340.29,-0.0115291854701487
沪股通,2020-08-10,2518.44,49481.56,569689.480000001,1399.39,25141.58,23742.19,sh601058,赛轮股份,0.101235,3379.25,0.00751630869041515
沪股通,2020-08-07,-1498.0,53498.0,568290.090000001,-2528.21,25197.56,27725.77,sh601216,内蒙君正,0.100423,3354.04,-0.00957341885036294
沪股通,2020-08-06,615.860000000001,51384.14,570818.300000001,-537.420000000002,26227.73,26765.15,sh600477,杭萧钢构,0.10062900000000001,3386.46,0.00263503831168065
沪股通,2020-08-05,-2117.87,54117.87,571355.720000001,-3246.84,23219.52,26466.36,sh603108,润达医疗,0.100315,3377.56,0.00174096669622649
沪股通,2020-08-04,5110.67,46889.33,574602.560000001,4007.08,29376.69,25369.61,sh600363,联创光电,0.100171,3371.69,0.00110452290251999
沪股通,2020-08-03,-818.129999999997,52818.13,570595.480000001,-2170.58,25281.64,27452.22,sh600295,鄂尔多斯,0.10050800000000001,3367.97,0.0175105211162503
沪股通,2020-07-31,-1686.0,53686.0,572766.060000001,-2814.58,25853.98,28668.56,sh600295,鄂尔多斯,0.100559,3310.01,0.00705545177405518
沪股通,2020-07-30,-542.889999999999,52542.89,575580.640000001,-1575.13,23188.78,24763.91,sh601016,节能风电,0.101961,3286.82,-0.00234629919108832
沪股通,2020-07-29,1519.37,50480.63,577155.770000001,414.990000000002,26329.31,25914.32,sh601108,财通证券,0.10038000000000001,3294.55,0.0206291279941512
沪股通,2020-07-28,-2831.77,54831.77,576740.780000001,-3732.87,21377.4,25110.27,sh600326,西藏天路,0.100437,3227.96,0.00709153477285562
沪股通,2020-07-27,-2900.09,54900.09,580473.650000001,-3816.15,24119.23,27935.38,sh600337,美克家居,0.100877,3205.23,0.00264642123143049
沪股通,2020-07-24,-8391.0,60391.0,584289.800000001,-9298.74,31190.04,40488.78,sh601038,一拖股份,0.10007999999999999,3196.77,-0.0385972193401121
沪股通,2020-07-23,-2044.64,54044.64,593588.540000001,-3096.43,28120.99,31217.42,sh601038,一拖股份,0.100441,3325.11,-0.00241512558653042
沪股通,2020-07-22,-850.050000000003,52850.05,596684.970000001,-1857.82,30275.79,32133.61,sh601216,内蒙君正,0.10137,3333.16,0.00369479266100352
沪股通,2020-07-21,-2678.3,54678.3,598542.790000001,-3699.07,28905.59,32604.66,sh600285,羚锐制药,0.100313,3320.89,0.00203370396632614
沪股通,2020-07-20,3539.05,48460.95,602241.860000001,2344.17,34644.07,32299.9,sh601600,中国铝业,0.101587,3314.15,0.0311188408682909
沪股通,2020-07-17,1478.0,50522.0,599897.690000001,397.440000000002,31624.65,31227.21,sh600760,中航沈飞,0.10007400000000001,3214.13,0.00125541260396879
沪股通,2020-07-16,-1568.29,53568.29,599500.250000001,-2371.68,38228.65,40600.33,sh601789,宁波建工,0.10019299999999999,3210.1,-0.0449825960193973
沪股通,2020-07-15,-494.480000000003,52494.48,601871.930000001,-1474.22,32992.82,34467.04,sh601216,内蒙君正,0.100649,3361.3,-0.0156152075487169
沪股通,2020-07-14,-3916.83,55916.83,603346.150000001,-4995.06,31946.07,36941.13,sh603128,华贸物流,0.100334,3414.62,-0.00832633905363768
沪股通,2020-07-13,4719.16,47280.84,608341.210000001,3342.22,35871.22,32529.0,sh600975,新五丰,0.100461,3443.29,0.0177251930056867
沪股通,2020-07-10,-566.0,52566.0,604998.990000001,-1703.96,31001.55,32705.51,sh601880,大连港,0.100962,3383.32,-0.0194952167600323
沪股通,2020-07-09,4519.26,47480.74,606702.950000001,3327.99,35059.87,31731.88,sh600738,兰州民百,0.100539,3450.59,0.0138536304444915
沪股通,2020-07-08,1600.94,50399.06,603374.960000001,346.599999999999,38112.27,37765.67,sh600282,南钢股份,0.101191,3403.44,0.0173674424722151
沪股通,2020-07-07,7638.97,44361.03,603028.360000001,6661.14,49412.63,42751.49,sh600070,浙江富润,0.100244,3345.34,0.00373850843714746
沪股通,2020-07-06,6696.7,45303.3,596367.220000001,5100.36,45119.75,40019.39,sh601666,平煤股份,0.100939,3332.88,0.0571141299348835
沪股通,2020-07-03,9181.0,42819.0,591266.860000001,8040.89,34368.77,26327.88,sh603128,华贸物流,0.100787,3152.81,0.0201386799198853
沪股通,2020-07-02,12419.38,39580.62,583225.970000001,11160.67,39315.06,28154.39,sh603012,创力集团,0.100559,3090.57,0.0213451509924058
沪股通,2020-06-29,-676.459999999999,52676.46,572065.300000001,-1463.44,16667.69,18131.13,sh601888,中国国旅,0.1,2961.52,-0.00605124934973409
沪股通,2020-06-24,2619.83,49380.17,573528.740000001,1697.84,16219.37,14521.53,sh603444,吉比特,0.100008,2979.55,0.00300610646935666
沪股通,2020-06-23,2553.73,49446.27,571830.900000001,1748.0,17668.94,15920.94,sh601788,光大证券,0.10022600000000001,2970.62,0.00180422018905527
沪股通,2020-06-22,2022.39,49977.61,570082.900000001,1275.52,17551.45,16275.93,sh601788,光大证券,0.100332,2965.27,-0.000795247385961231
沪股通,2020-06-19,11291.0,40709.0,568807.380000001,9887.38,30626.42,20739.04,sh603486,科沃斯,0.100177,2967.63,0.00963147938979082
沪股通,2020-06-18,3458.17,48541.83,558920.000000001,3011.54,16068.08,13056.54,sh601005,重庆钢铁,0.101266,2939.32,0.00117512015177793
沪股通,2020-06-17,-321.25,52321.25,555908.460000001,-744.719999999999,12803.41,13548.13,sh600282,南钢股份,0.101538,2935.87,0.00140530399931778
沪股通,2020-06-16,2811.87,49188.13,556653.180000001,2100.66,14792.47,12691.81,sh600282,南钢股份,0.101695,2931.75,0.0144358363061974
沪股通,2020-06-15,-4584.32,56584.32,554552.520000001,-5124.53,13903.26,19027.79,sh603600,永艺股份,0.100406,2890.03,-0.0101755635775787
沪股通,2020-06-12,864.0,51136.0,559677.050000001,-731.619999999999,18531.54,19263.16,sh601801,皖新传媒,0.10059200000000001,2919.74,-0.000397137868465305
沪股通,2020-06-11,-1298.75,53298.75,560408.670000001,-1884.84,13792.18,15677.02,sh600338,西藏珠峰,0.100251,2920.9,-0.00776220806794052
沪股通,2020-06-10,-579.269999999997,52579.27,562293.510000001,-1232.86,12546.13,13778.99,sh600859,王府井,0.10007300000000001,2943.75,-0.00418117052477754
沪股通,2020-06-09,3217.17,48782.83,563526.370000001,2492.64,14952.68,12460.04,sh600859,王府井,0.10004,2956.11,0.00624283044622286
沪股通,2020-06-08,2111.22,49888.78,561033.730000001,1534.49,16349.66,14815.17,sh600895,张江高科,0.100171,2937.77,0.00237819025522035
沪股通,2020-06-05,3709.0,48291.0,559499.240000001,2983.81,14136.87,11153.06,sh600895,张江高科,0.10018800000000001,2930.8,0.00395649567525912
沪股通,2020-06-04,1083.75,50916.25,556515.430000001,486.17,13474.65,12988.48,sh600565,迪马股份,0.101266,2919.25,-0.00140933238009554
沪股通,2020-06-03,1271.48,50728.52,556029.260000001,662.07,16258.55,15596.48,sh600565,迪马股份,0.101045,2923.37,0.000674334223317519
沪股通,2020-06-02,4393.38,47606.62,555367.190000001,3735.27,17992.36,14257.09,sh600185,格力地产,0.100106,2921.4,0.00204772537841768
沪股通,2020-06-01,4641.73,47358.27,551631.920000001,3990.19,18895.07,14904.88,sh600337,美克家居,0.10112399999999999,2915.43,0.0221150980770242
沪股通,2020-05-29,2080.0,49920.0,547641.730000001,1081.59,18503.21,17421.62,sh600185,格力地产,0.10051500000000001,2852.35,0.00215373372402699
沪股通,2020-05-28,3208.87,48791.13,546560.140000001,2570.06,15843.46,13273.4,sh600185,格力地产,0.100709,2846.22,0.00332064297800325
沪股通,2020-05-27,2634.37,49365.63,543990.080000001,1907.56,13287.56,11380.0,sh603180,金牌厨柜,0.100069,2836.8,-0.00342519892501449
沪股通,2020-05-26,1756.45,50243.55,542082.520000001,993.300000000001,11150.62,10157.32,sh600185,格力地产,0.09948499999999999,2846.55,0.0101420526123416
沪股通,2020-05-25,1983.87,50016.13,541089.220000001,1233.85,11356.32,10122.47,sh600185,格力地产,0.1,2817.97,0.00149265931472715
沪股通,2020-05-22,-2738.0,54738.0,539855.370000001,-3291.64,11752.14,15043.78,sh600859,王府井,0.1,2813.77,-0.0188812798125471
沪股通,2020-05-21,2698.18,49301.82,543147.010000001,2158.17,13274.39,11116.22,sh600895,张江高科,0.1,2867.92,-0.00548593146400151
沪股通,2020-05-20,1265.31,50734.69,540988.840000001,764.780000000001,12738.16,11973.38,sh600859,王府井,0.100169,2883.74,-0.00511974829054232
沪股通,2020-05-19,1467.52,50532.48,540224.060000001,885.299999999999,12428.98,11543.68,sh600703,三安光电,0.10021100000000001,2898.58,0.00805447552009788
沪股通,2020-05-18,3077.61,48922.39,539338.760000001,2436.11,15324.52,12888.41,sh603982,泉峰汽车,0.10017200000000001,2875.42,0.00242638907288233
沪股通,2020-05-15,419.0,51581.0,536902.650000001,-111.529999999999,11666.36,11777.89,sh603881,数据港,0.10003000000000001,2868.46,-0.000654974671990116
沪股通,2020-05-14,-1057.39,53057.39,537014.180000001,-1650.19,10577.88,12228.07,sh603982,泉峰汽车,0.100147,2870.34,-0.00956160176670521
沪股通,2020-05-13,655.110000000001,51344.89,538664.370000001,26.0900000000001,11269.94,11243.85,sh603317,天味食品,0.100126,2898.05,0.00224446319633701
沪股通,2020-05-12,1320.34,50679.66,538638.280000001,561.869999999999,14415.98,13854.11,sh603279,景津环保,0.10012499999999999,2891.56,-0.00111924830730974
沪股通,2020-05-11,1874.56,50125.44,538076.410000001,1071.89,15014.76,13942.87,sh603801,志邦家居,0.10019299999999999,2894.8,-0.000186506593353445
沪股通,2020-05-08,2088.0,49912.0,537004.520000001,1317.48,16127.67,14810.19,sh601038,一拖股份,0.10026,2895.34,0.00829525826043356
沪股通,2020-05-07,-475.209999999999,52475.21,535687.040000001,-1310.32,14749.69,16060.01,sh603393,新天然气,0.10011400000000001,2871.52,-0.00230009659015888
沪股通,2020-05-06,-1183.43,53183.43,536997.360000001,-2320.74,21308.31,23629.05,sh601789,宁波建工,0.100823,2878.14,0.00631450868507173
沪股通,2020-04-28,735.669999999998,51264.33,539318.100000001,3.26000000000022,15553.27,15550.01,sh600809,山西汾酒,0.09998,2810.02,-0.0019428234516904
沪股通,2020-04-27,2529.06,49470.94,539314.840000001,1879.81,14815.34,12935.53,sh601038,一拖股份,0.10014300000000001,2815.49,0.00247816473386419
沪股通,2020-04-24,2288.0,49712.0,537435.03,1562.44,13074.21,11511.77,sh603369,今世缘,0.10010400000000001,2808.53,-0.0105583935177029
沪股通,2020-04-23,2393.81,49606.19,535872.590000001,1619.98,13947.11,12327.13,sh601789,宁波建工,0.100719,2838.5,-0.00192687712290523
沪股通,2020-04-22,1645.97,50354.03,534252.610000001,693.18,13181.69,12488.51,sh601216,内蒙君正,0.101562,2843.98,0.0060028086211226
沪股通,2020-04-21,-427.989999999998,52427.99,533559.430000001,-1245.52,11683.46,12928.98,sh601789,宁波建工,0.10021800000000002,2827.01,-0.00895339257857004
沪股通,2020-04-20,61.7799999999988,51938.22,534804.950000001,-766.9,12901.41,13668.31,sh601698,中国卫通,0.1,2852.55,0.00495333786626002
沪股通,2020-04-17,5750.0,46250.0,535571.850000001,4936.61,18805.21,13868.6,sh601012,隆基股份,0.100038,2838.49,0.00657815414512356
沪股通,2020-04-16,2839.77,49160.23,530635.240000001,1950.41,13727.5,11777.09,sh600577,精达股份,0.1,2819.94,0.00311969749250311
沪股通,2020-04-15,1714.8,50285.2,528684.830000001,890.120000000001,13038.5,12148.38,sh603387,基蛋生物,0.10012700000000001,2811.17,-0.00569805608217089
沪股通,2020-04-14,5844.58,46155.42,527794.710000001,4721.99,20662.91,15940.92,sh600845,宝信软件,0.1,2827.28,0.0158926357772947
沪股通,2020-04-08,-1003.49,53003.49,523072.720000001,-1858.24,12008.96,13867.2,sh600260,凯乐科技,0.099778,2815.37,-0.00191083254158465
沪股通,2020-04-07,7169.04,44830.96,524930.960000001,6214.06,19944.14,13730.08,sh603533,掌阅科技,0.100234,2820.76,0.0205391481155867
沪股通,2020-04-03,1144.0,50856.0,518716.9,522.889999999999,11834.65,11311.76,sh603713,密尔克卫,0.09992200000000001,2763.99,-0.00598783013982396
沪股通,2020-04-02,2968.55,49031.45,518194.01,2159.7,14217.92,12058.22,sh600688,上海石化,0.100796,2780.64,0.0168658484852917
沪股通,2020-04-01,983.5,51016.5,516034.31,412.67,12945.86,12533.19,sh603997,继峰股份,0.09987800000000001,2734.52,-0.00573755590299247
沪股通,2020-03-31,1112.01,50887.99,515621.64,419.0,14453.08,14034.08,sh603997,继峰股份,0.100536,2750.3,0.00112477750153798
沪股通,2020-03-30,619.110000000001,51380.89,515202.64,-122.630000000001,15137.05,15259.68,sh603997,继峰股份,0.10029500000000001,2747.21,-0.00901450111824536
沪股通,2020-03-27,2895.0,49105.0,515325.27,2271.58,15440.74,13169.16,sh603185,上机数控,0.10013999999999999,2772.2,0.00263661384999872
沪股通,2020-03-26,11.7799999999988,51988.22,513053.69,-569.299999999999,12852.51,13421.81,sh600196,复星医药,0.099968,2764.91,-0.0059965703069109
沪股通,2020-03-25,1797.85,50202.15,513622.99,1245.33,17320.25,16074.92,sh600741,华域汽车,0.100152,2781.59,0.0217268332819089
沪股通,2020-03-24,3605.05,48394.95,512377.66,3063.18,17550.22,14487.04,sh601633,长城汽车,0.1,2722.44,0.0234082784182966
沪股通,2020-03-23,-5878.16,57878.16,509314.48,-6294.21,12928.26,19222.47,sh600598,北大荒,0.099705,2660.17,-0.0311222966033172
沪股通,2020-03-20,4673.31,47326.69,515608.69,3594.9,21282.07,17687.17,sh603233,大参林,0.100076,2745.62,0.0160947104691483
沪股通,2020-03-19,-5248.44,57248.44,512013.79,-5635.08,16730.99,22366.07,sh603279,景津环保,0.100244,2702.13,-0.00975901141910615
沪股通,2020-03-18,-3691.76,55691.76,517648.87,-4111.57,15139.74,19251.31,sh603533,掌阅科技,0.100167,2728.76,-0.0183045286439969
沪股通,2020-03-17,-5042.29,57042.29,521760.44,-5601.81,16284.62,21886.43,sh600522,中天科技,0.1,2779.64,-0.00344537061934216
