,code,trade_date,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_mv
1053,000001,2016-08-12 00:00:00,7.4603,7.2266,0.9498,1.6963,1.5631,1.22,1.34,16311890.7977
1054,000001,2016-08-11 00:00:00,7.2404,7.0922,0.957,1.6463,1.5366,1.26,1.38,15831119.2795
1055,000001,2016-08-10 00:00:00,7.1776,7.0306,0.9487,1.632,1.5233,1.27,1.4,15693755.9885
1056,000001,2016-08-09 00:00:00,7.1854,7.0383,0.9497,1.6338,1.525,1.27,1.39,15710926.3999
1057,000001,2016-08-08 00:00:00,7.154,7.0075,0.9456,1.6266,1.5183,1.27,1.4,15642244.7544
1058,000001,2016-08-05 00:00:00,7.099,6.9537,0.9383,1.6141,1.5066,1.28,1.41,15522051.8749
1059,000001,2016-08-04 00:00:00,7.0598,6.9152,0.9331,1.6052,1.4983,1.29,1.42,15436199.818
1060,000001,2016-08-03 00:00:00,7.209,7.0614,0.9528,1.6391,1.53,1.26,1.39,15762437.634
1061,000001,2016-08-02 00:00:00,7.264,7.1152,0.9601,1.6516,1.5416,1.25,1.38,15882630.5136
1062,000001,2016-08-01 00:00:00,7.2875,7.1383,0.9632,1.657,1.5466,1.25,1.37,15934141.7476
1063,000001,2016-07-29 00:00:00,7.2247,7.0768,0.9549,1.6427,1.5333,1.26,1.39,15796778.4567
1064,000001,2016-07-28 00:00:00,7.1305,6.9845,0.9425,1.6213,1.5133,1.28,1.4,15590733.5203
1065,000001,2016-07-27 00:00:00,7.0755,6.9306,0.9352,1.6088,1.5016,1.29,1.42,15470540.6408
1066,000001,2016-07-26 00:00:00,7.154,7.0075,0.9456,1.6266,1.5183,1.27,1.4,15642244.7544
1067,000001,2016-07-25 00:00:00,7.0519,6.9075,0.9321,1.6034,1.4966,1.29,1.42,15419029.4067
1068,000001,2016-07-22 00:00:00,7.0205,6.8768,0.9279,1.5963,1.49,1.3,1.43,15350347.7612
1069,000001,2016-07-21 00:00:00,7.0598,6.9152,0.9331,1.6052,1.4983,1.29,1.42,15436199.818
1070,000001,2016-07-20 00:00:00,7.0362,6.8922,0.93,1.5999,1.4933,1.29,1.42,15384688.5839
1071,000001,2016-07-19 00:00:00,7.0441,6.8999,0.931,1.6016,1.495,1.29,1.42,15401858.9953
1072,000001,2016-07-18 00:00:00,7.099,6.9537,0.9383,1.6141,1.5066,1.28,1.41,15522051.8749
1073,000001,2016-07-15 00:00:00,7.0598,6.9152,0.9331,1.6052,1.4983,1.29,1.42,15436199.818
1074,000001,2016-07-14 00:00:00,7.0205,6.8768,0.9279,1.5963,1.49,1.3,1.43,15350347.7612
1075,000001,2016-07-13 00:00:00,7.0598,6.9152,0.9331,1.6052,1.4983,1.29,1.42,15436199.818
1076,000001,2016-07-12 00:00:00,6.9734,6.8306,0.9217,1.5856,1.48,1.3,1.44,15247325.293
1077,000001,2016-07-11 00:00:00,6.8713,6.7306,0.9082,1.5624,1.4583,1.32,1.46,15024109.9453
1078,000001,2016-07-08 00:00:00,6.8635,6.7229,0.9072,1.5606,1.4566,1.32,1.46,15006939.5339
1079,000001,2016-07-07 00:00:00,6.8949,6.7537,0.9113,1.5677,1.4633,1.32,1.45,15075621.1793
1080,000001,2016-07-06 00:00:00,6.9027,6.7614,0.9124,1.5695,1.465,1.32,1.45,15092791.5907
1081,000001,2016-07-05 00:00:00,6.9184,6.7768,0.9144,1.5731,1.4683,1.31,1.45,15127132.4134
1082,000001,2016-07-04 00:00:00,6.9184,6.7768,0.9144,1.5731,1.4683,1.31,1.45,15127132.4134
1083,000001,2016-07-01 00:00:00,6.8399,6.6999,0.9041,1.5552,1.4516,1.33,1.46,14955428.2998
1084,000001,2016-06-30 00:00:00,6.832,6.6922,0.903,1.5534,1.45,1.33,1.47,14938257.8884
1085,000001,2016-06-29 00:00:00,6.8242,6.6845,0.902,1.5516,1.4483,1.33,1.47,14921087.4771
1086,000001,2016-06-28 00:00:00,6.7771,6.6383,0.8957,1.5409,1.4383,1.34,1.48,14818065.0089
1087,000001,2016-06-27 00:00:00,6.7614,6.6229,0.8937,1.5374,1.435,1.34,1.48,14783724.1861
1088,000001,2016-06-24 00:00:00,6.73,6.5922,0.8895,1.5302,1.4283,1.35,1.49,14715042.5407
1089,000001,2016-06-23 00:00:00,6.8006,6.6614,0.8989,1.5463,1.4433,1.34,1.47,14869576.243
1090,000001,2016-06-22 00:00:00,6.8556,6.7152,0.9061,1.5588,1.455,1.33,1.46,14989769.1225
1091,000001,2016-06-21 00:00:00,6.7614,6.6229,0.8937,1.5374,1.435,1.34,1.48,14783724.1861
1092,000001,2016-06-20 00:00:00,6.7535,6.6152,0.8926,1.5356,1.4333,1.35,1.48,14766553.7748
1093,000001,2016-06-17 00:00:00,6.7378,6.5999,0.8906,1.532,1.43,1.35,1.49,14732212.952
1094,000001,2016-06-16 00:00:00,6.73,6.5922,0.8895,1.5302,1.4283,1.35,1.49,14715042.5407
1095,000001,2016-06-15 00:00:00,6.832,6.6922,0.8912,1.5534,1.45,1.33,,14938257.8891
1096,000001,2016-06-14 00:00:00,6.8059,6.6665,0.8878,1.5475,1.4444,1.34,,14881023.1846
1097,000001,2016-06-13 00:00:00,6.7601,6.6217,0.8818,1.5371,1.4347,1.34,,14780862.4516
1098,000001,2016-06-08 00:00:00,6.8713,6.7306,0.8963,1.5624,1.4583,1.32,,15024109.946
1099,000001,2016-06-07 00:00:00,6.8844,6.7434,0.898,1.5653,1.4611,1.32,,15052727.2982
1100,000001,2016-06-06 00:00:00,6.8778,6.737,0.8972,1.5638,1.4597,1.32,,15038418.6221
1101,000001,2016-06-03 00:00:00,6.8713,6.7306,0.8963,1.5624,1.4583,1.32,,15024109.946
1102,000001,2016-06-02 00:00:00,6.8451,6.705,0.8929,1.5564,1.4528,1.33,,14966875.2414
1103,000001,2016-06-01 00:00:00,6.8582,6.7178,0.8946,1.5594,1.4555,1.33,,14995492.5937
1104,000001,2016-05-31 00:00:00,6.904,6.7627,0.9006,1.5698,1.4653,1.32,,15095653.3266
1105,000001,2016-05-30 00:00:00,6.7273,6.5896,0.8776,1.5296,1.4278,1.35,,14709319.0709
1106,000001,2016-05-27 00:00:00,6.7208,6.5832,0.8767,1.5281,1.4264,1.35,,14695010.3948
1107,000001,2016-05-26 00:00:00,6.6881,6.5511,0.8724,1.5207,1.4194,1.36,,14623467.0141
1108,000001,2016-05-25 00:00:00,6.6946,6.5576,0.8733,1.5222,1.4208,1.36,,14637775.6902
1109,000001,2016-05-24 00:00:00,6.6815,6.5447,0.8716,1.5192,1.418,1.36,,14609158.3379
1110,000001,2016-05-23 00:00:00,6.7273,6.5896,0.8776,1.5296,1.4278,1.35,,14709319.0709
1111,000001,2016-05-20 00:00:00,6.7404,6.6024,0.8793,1.5326,1.4305,1.35,,14737936.4232
1112,000001,2016-05-19 00:00:00,6.7077,6.5704,0.875,1.5252,1.4236,1.36,,14666393.0425
1113,000001,2016-05-18 00:00:00,6.7404,6.6024,0.8793,1.5326,1.4305,1.35,,14737936.4232
1114,000001,2016-05-17 00:00:00,6.7404,6.6024,0.8793,1.5326,1.4305,1.35,,14737936.4232
1115,000001,2016-05-16 00:00:00,6.7797,6.6409,0.8844,1.5415,1.4389,1.34,,14823788.48
1116,000001,2016-05-13 00:00:00,6.7731,6.6345,0.8835,1.54,1.4375,1.34,,14809479.8039
1117,000001,2016-05-12 00:00:00,6.7928,6.6537,0.8861,1.5445,1.4416,1.34,,14852405.8323
1118,000001,2016-05-11 00:00:00,6.7862,6.6473,0.8852,1.543,1.4403,1.34,,14838097.1561
1119,000001,2016-05-10 00:00:00,6.7273,6.5896,0.8776,1.5296,1.4278,1.35,,14709319.0709
1120,000001,2016-05-09 00:00:00,6.7731,6.6345,0.8835,1.54,1.4375,1.34,,14809479.8039
1121,000001,2016-05-06 00:00:00,6.8844,6.7434,0.898,1.5653,1.4611,1.32,,15052727.2982
1122,000001,2016-05-05 00:00:00,7.0153,6.8717,0.9151,1.5951,1.4889,1.3,,15338900.821
1123,000001,2016-05-04 00:00:00,7.0153,6.8717,0.9151,1.5951,1.4889,1.3,,15338900.821
1124,000001,2016-05-03 00:00:00,6.9891,6.846,0.9117,1.5891,1.4833,1.3,,15281666.1165
1125,000001,2016-04-29 00:00:00,6.9171,6.7755,0.9023,1.5728,1.468,1.31,,15124270.6789
1126,000001,2016-04-28 00:00:00,6.976,6.8332,0.91,1.5862,1.4805,1.3,,15253048.7642
1127,000001,2016-04-27 00:00:00,6.9171,6.7755,0.9023,1.5728,1.468,1.31,,15124270.6789
1128,000001,2016-04-26 00:00:00,6.9302,6.7883,0.904,1.5758,1.4708,1.31,,15152888.0312
1129,000001,2016-04-25 00:00:00,6.8713,6.7306,0.8963,1.5624,1.4583,1.32,,15024109.946
1130,000001,2016-04-22 00:00:00,6.904,6.7627,0.9006,1.5698,1.4653,1.32,,15095653.3266
1131,000001,2016-04-21 00:00:00,6.8778,6.737,0.8972,1.5638,1.4597,1.32,,15038418.6221
1132,000001,2016-04-20 00:00:00,6.8844,6.8844,0.9321,1.5653,1.5653,1.32,,15052727.2982
1133,000001,2016-04-19 00:00:00,7.048,7.048,0.9542,1.6025,1.6025,1.29,,15410444.2017
1134,000001,2016-04-18 00:00:00,7.0218,7.0218,0.9507,1.5966,1.5966,1.29,,15353209.4971
1135,000001,2016-04-15 00:00:00,7.12,7.12,0.964,1.6189,1.6189,1.28,,15567839.6392
1136,000001,2016-04-14 00:00:00,7.0938,7.0938,0.9604,1.6129,1.6129,1.28,,15510604.9347
1137,000001,2016-04-13 00:00:00,7.0742,7.0742,0.9578,1.6085,1.6085,1.29,,15467678.9063
1138,000001,2016-04-12 00:00:00,6.9826,6.9826,0.9453,1.5877,1.5877,1.3,1.3,15267357.4403
1139,000001,2016-04-11 00:00:00,7.0153,7.0153,0.9498,1.5951,1.5951,1.3,1.3,15338900.821
1140,000001,2016-04-08 00:00:00,6.9171,6.9171,0.9365,1.5728,1.5728,1.31,1.31,15124270.6789
1141,000001,2016-04-07 00:00:00,6.9302,6.9302,0.9383,1.5758,1.5758,1.31,1.31,15152888.0312
1142,000001,2016-04-06 00:00:00,7.0153,7.0153,0.9498,1.5951,1.5951,1.3,1.3,15338900.821
1143,000001,2016-04-05 00:00:00,7.0022,7.0022,0.948,1.5921,1.5921,1.3,1.3,15310283.4687
1144,000001,2016-04-01 00:00:00,6.976,6.976,0.9445,1.5862,1.5862,1.3,1.3,15253048.7642
1145,000001,2016-03-31 00:00:00,6.9629,6.9629,0.9427,1.5832,1.5832,1.31,1.31,15224431.4119
1146,000001,2016-03-30 00:00:00,7.0022,7.0022,0.948,1.5921,1.5921,1.3,1.3,15310283.4687
1147,000001,2016-03-29 00:00:00,6.8255,6.8255,0.9241,1.5519,1.5519,1.33,1.33,14923949.213
1148,000001,2016-03-28 00:00:00,6.8582,6.8582,0.9285,1.5594,1.5594,1.33,1.33,14995492.5937
1149,000001,2016-03-25 00:00:00,6.9302,6.9302,0.9383,1.5758,1.5758,1.31,1.31,15152888.0312
1150,000001,2016-03-24 00:00:00,6.8844,6.8844,0.9321,1.5653,1.5653,1.32,1.32,15052727.2982
1151,000001,2016-03-23 00:00:00,7.0022,7.0022,0.948,1.5921,1.5921,1.3,1.3,15310283.4687
1152,000001,2016-03-22 00:00:00,7.0153,7.0153,0.9498,1.5951,1.5951,1.3,1.3,15338900.821
1153,000001,2016-03-21 00:00:00,7.0676,7.0676,0.9569,1.607,1.607,1.29,1.29,15453370.2301
1154,000001,2016-03-18 00:00:00,6.8975,6.8975,0.9338,1.5683,1.5683,1.32,1.32,15081344.6505
1155,000001,2016-03-17 00:00:00,6.819,6.819,0.9232,1.5505,1.5505,1.33,1.33,14909640.5368
1156,000001,2016-03-16 00:00:00,6.7731,6.7731,0.917,1.54,1.54,1.34,1.34,14809479.8039
1157,000001,2016-03-15 00:00:00,6.7535,6.7535,0.9143,1.5356,1.5356,1.35,1.35,14766553.7754
1158,000001,2016-03-14 00:00:00,6.7142,6.7142,0.909,1.5266,1.5266,1.35,1.35,14680701.7186
1159,000001,2016-03-11 00:00:00,6.6488,6.6488,0.9002,1.5118,1.5118,1.37,1.37,14537614.9572
1160,000001,2016-03-10 00:00:00,6.6423,6.6423,0.8993,1.5103,1.5103,1.37,1.37,14523306.2811
1161,000001,2016-03-09 00:00:00,7.3487,6.6605,0.9261,1.9824,1.6185,1.37,1.37,14551923.6334
1162,000001,2016-03-08 00:00:00,7.4282,6.7326,0.9361,2.0038,1.636,1.35,1.35,14709319.0709
1163,000001,2016-03-07 00:00:00,7.4716,6.7719,0.9416,2.0155,1.6456,1.34,1.34,14795171.1277
1164,000001,2016-03-04 00:00:00,7.5149,6.8112,0.947,2.0272,1.6551,1.34,1.34,14881023.1846
1165,000001,2016-03-03 00:00:00,7.3054,6.6212,0.9206,1.9707,1.609,1.37,1.37,14466071.5765
1166,000001,2016-03-02 00:00:00,7.2981,6.6147,0.9197,1.9687,1.6074,1.38,1.38,14451762.9004
1167,000001,2016-03-01 00:00:00,7.0091,6.3527,0.8833,1.8907,1.5437,1.43,1.43,13879415.8548
1168,000001,2016-02-29 00:00:00,6.9079,6.261,0.8705,1.8635,1.5215,1.45,1.45,13679094.3889
1169,000001,2016-02-26 00:00:00,7.0741,6.4117,0.8915,1.9083,1.5581,1.42,1.42,14008193.9401
1170,000001,2016-02-25 00:00:00,6.9874,6.3331,0.8805,1.8849,1.539,1.44,1.44,13836489.8264
1171,000001,2016-02-24 00:00:00,7.3343,6.6474,0.9243,1.9785,1.6154,1.37,1.37,14523306.2811
1172,000001,2016-02-23 00:00:00,7.3126,6.6278,0.9215,1.9726,1.6106,1.37,1.37,14480380.2527
1173,000001,2016-02-22 00:00:00,7.4354,6.7391,0.937,2.0058,1.6376,1.35,1.35,14723627.747
1174,000001,2016-02-19 00:00:00,7.2548,6.5754,0.9142,1.957,1.5978,1.38,1.38,14365910.8436
1175,000001,2016-02-18 00:00:00,7.2909,6.6081,0.9188,1.9668,1.6058,1.38,1.38,14437454.2243
1176,000001,2016-02-17 00:00:00,7.3343,6.6474,0.9243,1.9785,1.6154,1.37,1.37,14523306.2811
1177,000001,2016-02-16 00:00:00,7.2331,6.5557,0.9115,1.9512,1.5931,1.39,1.39,14322984.8151
1178,000001,2016-02-15 00:00:00,7.0741,6.4117,0.8915,1.9083,1.5581,1.42,1.42,14008193.9401
1179,000001,2016-02-05 00:00:00,7.1681,6.4968,0.9033,1.9336,1.5787,1.4,1.4,14194206.7299
1180,000001,2016-02-04 00:00:00,7.1897,6.5164,0.906,1.9395,1.5835,1.4,1.4,14237132.7583
1181,000001,2016-02-03 00:00:00,7.1175,6.451,0.8969,1.92,1.5676,1.41,1.41,14094045.9969
1182,000001,2016-02-02 00:00:00,7.1897,6.5164,0.906,1.9395,1.5835,1.4,1.4,14237132.7583
1183,000001,2016-02-01 00:00:00,7.0814,6.4182,0.8924,1.9102,1.5597,1.42,1.42,14022502.6162
1184,000001,2016-01-29 00:00:00,7.2259,6.5492,0.9106,1.9492,1.5915,1.39,1.39,14308676.139
1185,000001,2016-01-28 00:00:00,7.0019,6.3462,0.8824,1.8888,1.5421,1.43,1.43,13865107.1787
1186,000001,2016-01-27 00:00:00,7.1392,6.4706,0.8997,1.9258,1.5724,1.41,1.41,14136972.0253
1187,000001,2016-01-26 00:00:00,7.1319,6.4641,0.8988,1.9239,1.5708,1.41,1.41,14122663.3492
1188,000001,2016-01-25 00:00:00,7.4932,6.7915,0.9443,2.0213,1.6504,1.34,1.34,14838097.1561
1189,000001,2016-01-22 00:00:00,7.5149,6.8112,0.947,2.0272,1.6551,1.34,1.34,14881023.1846
1190,000001,2016-01-21 00:00:00,7.4571,6.7588,0.9397,2.0116,1.6424,1.35,1.35,14766553.7754
1191,000001,2016-01-20 00:00:00,7.6161,6.9028,0.9598,2.0545,1.6774,1.32,1.32,15081344.6505
1192,000001,2016-01-19 00:00:00,7.7389,7.0142,0.9752,2.0876,1.7045,1.3,1.3,15324592.1449
1193,000001,2016-01-18 00:00:00,7.5221,6.8177,0.9479,2.0291,1.6567,1.33,1.33,14895331.8607
1194,000001,2016-01-15 00:00:00,7.5583,6.8505,0.9525,2.0389,1.6647,1.33,1.33,14966875.2414
1195,000001,2016-01-14 00:00:00,7.7823,7.0535,0.9807,2.0993,1.714,1.29,1.29,15410444.2017
1196,000001,2016-01-13 00:00:00,7.7389,7.0142,0.9752,2.0876,1.7045,1.3,1.3,15324592.1449
1197,000001,2016-01-12 00:00:00,7.8112,7.0797,0.9843,2.1071,1.7204,1.29,1.29,15467678.9063
1198,000001,2016-01-11 00:00:00,7.775,7.0469,0.9798,2.0974,1.7124,1.29,1.29,15396135.5256
1199,000001,2016-01-08 00:00:00,8.0352,7.2827,1.0126,2.1675,1.7697,1.25,1.25,15911247.8666
1200,000001,2016-01-07 00:00:00,7.9051,7.1648,0.9962,2.1325,1.7411,1.27,1.27,15653691.6961
1201,000001,2016-01-06 00:00:00,8.3314,7.5512,1.0499,2.2475,1.835,1.21,1.21,16497903.5883
1202,000001,2016-01-05 00:00:00,8.2375,7.4661,1.0381,2.2221,1.8143,1.22,1.22,16311890.7985
1203,000001,2016-01-04 00:00:00,8.1869,7.4202,1.0317,2.2085,1.8031,1.23,1.23,16211730.0655
1204,000001,2015-12-31 00:00:00,8.6638,7.8525,1.0918,2.3371,1.9082,0.89,1.16,17156102.6907
1205,000001,2015-12-30 00:00:00,8.7433,7.9245,1.1018,2.3586,1.9257,0.88,1.15,17313498.1282
1206,000001,2015-12-29 00:00:00,8.7361,7.918,1.1009,2.3566,1.9241,0.88,1.15,17299189.4521
1207,000001,2015-12-28 00:00:00,8.6566,7.8459,1.0909,2.3352,1.9066,0.89,1.16,17141794.0145
1208,000001,2015-12-25 00:00:00,8.9673,8.1275,1.13,2.419,1.975,0.86,1.12,17757067.0885
1209,000001,2015-12-24 00:00:00,8.9167,8.0817,1.1237,2.4053,1.9639,0.86,1.13,17656906.3555
1210,000001,2015-12-23 00:00:00,9.0179,8.1734,1.1364,2.4326,1.9862,0.85,1.11,17857227.8215
1211,000001,2015-12-22 00:00:00,8.9818,8.1406,1.1319,2.4229,1.9782,0.86,1.12,17785684.4408
1212,000001,2015-12-21 00:00:00,9.0396,8.193,1.1392,2.4385,1.9909,0.85,1.11,17900153.8499
1213,000001,2015-12-18 00:00:00,8.8372,8.0097,1.1137,2.3839,1.9464,0.87,1.14,17499510.918
1214,000001,2015-12-17 00:00:00,8.7216,7.9049,1.0991,2.3527,1.9209,0.88,1.15,17270572.0998
1215,000001,2015-12-16 00:00:00,8.5916,7.787,1.0827,2.3176,1.8923,0.9,1.17,17013015.9293
1216,000001,2015-12-15 00:00:00,8.6132,7.8066,1.0854,2.3235,1.897,0.89,1.17,17055941.9577
1217,000001,2015-12-14 00:00:00,8.7216,7.9049,1.0991,2.3527,1.9209,0.88,1.15,17270572.0998
1218,000001,2015-12-11 00:00:00,8.5482,7.7477,1.0772,2.3059,1.8827,0.9,1.17,16927163.8724
1219,000001,2015-12-10 00:00:00,8.6421,7.8328,1.0891,2.3313,1.9034,0.89,1.16,17113176.6622
1220,000001,2015-12-09 00:00:00,8.6638,7.8525,1.0918,2.3371,1.9082,0.89,1.16,17156102.6907
1221,000001,2015-12-08 00:00:00,8.6421,7.8328,1.0891,2.3313,1.9034,0.89,1.16,17113176.6622
1222,000001,2015-12-07 00:00:00,8.7794,7.9573,1.1064,2.3683,1.9336,0.88,1.14,17385041.5089
1223,000001,2015-12-04 00:00:00,8.7578,7.9376,1.1036,2.3625,1.9289,0.88,1.15,17342115.4805
1224,000001,2015-12-03 00:00:00,8.9962,8.1537,1.1337,2.4268,1.9814,0.86,1.12,17814301.7931
1225,000001,2015-12-02 00:00:00,9.0396,8.193,1.1392,2.4385,1.9909,0.85,1.11,17900153.8499
1226,000001,2015-12-01 00:00:00,8.4904,7.6953,1.0699,2.2903,1.87,0.91,1.18,16812694.4633
1227,000001,2015-11-30 00:00:00,8.4832,7.6888,1.069,2.2884,1.8684,0.91,1.18,16798385.7872
1228,000001,2015-11-27 00:00:00,8.476,7.6822,1.0681,2.2864,1.8668,0.91,1.18,16784077.111
1229,000001,2015-11-26 00:00:00,8.8372,8.0097,1.1137,2.3839,1.9464,0.87,1.14,17499510.918
1230,000001,2015-11-25 00:00:00,8.9023,8.0686,1.1218,2.4014,1.9607,0.86,1.13,17628289.0032
1231,000001,2015-11-24 00:00:00,8.8734,8.0424,1.1182,2.3936,1.9543,0.87,1.13,17571054.2987
1232,000001,2015-11-23 00:00:00,8.9962,8.1537,1.1337,2.4268,1.9814,0.86,1.12,17814301.7931
1233,000001,2015-11-20 00:00:00,9.0685,8.2192,1.1428,2.4463,1.9973,0.85,1.11,17957388.5544
1234,000001,2015-11-19 00:00:00,9.0323,8.1865,1.1382,2.4365,1.9893,0.85,1.11,17885845.1738
1235,000001,2015-11-18 00:00:00,8.9745,8.1341,1.131,2.4209,1.9766,0.86,1.12,17771375.7646
1236,000001,2015-11-17 00:00:00,9.0323,8.1865,1.1382,2.4365,1.9893,0.85,1.11,17885845.1738
1237,000001,2015-11-16 00:00:00,8.9167,8.0817,1.1237,2.4053,1.9639,0.86,1.13,17656906.3555
1238,000001,2015-11-13 00:00:00,8.8445,8.0162,1.1146,2.3859,1.948,0.87,1.14,17513819.5941
1239,000001,2015-11-12 00:00:00,8.9601,8.121,1.1291,2.417,1.9734,0.86,1.12,17742758.4124
1240,000001,2015-11-11 00:00:00,9.0685,8.2192,1.1428,2.4463,1.9973,0.85,1.11,17957388.5544
1241,000001,2015-11-10 00:00:00,9.213,8.3502,1.161,2.4853,2.0291,0.84,1.09,18243562.0772
1242,000001,2015-11-09 00:00:00,9.3503,8.4747,1.1783,2.5223,2.0594,0.82,1.07,18515426.9239
1243,000001,2015-11-06 00:00:00,8.9529,8.1144,1.1282,2.4151,1.9718,0.86,1.12,17728449.7362
1244,000001,2015-11-05 00:00:00,8.7216,7.9049,1.0991,2.3527,1.9209,0.88,1.15,17270572.0998
1245,000001,2015-11-04 00:00:00,8.447,7.656,1.0645,2.2786,1.8604,0.91,1.19,16726842.4065
1246,000001,2015-11-03 00:00:00,7.9846,7.2369,1.0062,2.1539,1.7586,0.96,1.26,15811087.1336
1247,000001,2015-11-02 00:00:00,8.0496,7.2958,1.0144,2.1714,1.7729,0.96,1.25,15939865.2188
1248,000001,2015-10-30 00:00:00,8.2086,7.4399,1.0344,2.2143,1.8079,0.94,1.22,16254656.0939
1249,000001,2015-10-29 00:00:00,8.1436,7.3809,1.0262,2.1968,1.7936,0.94,1.23,16125878.0087
1250,000001,2015-10-28 00:00:00,8.1436,7.3809,1.0262,2.1968,1.7936,0.94,1.23,16125878.0087
1251,000001,2015-10-27 00:00:00,8.2953,7.5185,1.0454,2.2377,1.827,0.93,1.21,16426360.2076
1252,000001,2015-10-26 00:00:00,8.3242,7.5447,1.049,2.2455,1.8334,0.92,1.21,16483594.9121
1253,000001,2015-10-23 00:00:00,8.2881,7.5119,1.0444,2.2358,1.8254,0.93,1.21,16412051.5314
1254,000001,2015-10-22 00:00:00,8.1869,7.6058,1.0745,2.2085,1.9017,0.94,1.23,16211730.0655
1255,000001,2015-10-21 00:00:00,8.1074,7.5319,1.064,2.187,1.8832,0.95,1.24,16054334.628
1256,000001,2015-10-20 00:00:00,8.1797,7.5991,1.0735,2.2065,1.9,0.94,1.23,16197421.3893
1257,000001,2015-10-19 00:00:00,8.1363,7.5588,1.0678,2.1948,1.8899,0.95,1.23,16111569.3325
1258,000001,2015-10-16 00:00:00,8.1147,7.5387,1.065,2.189,1.8849,0.95,1.24,16068643.3041
1259,000001,2015-10-15 00:00:00,8.0713,7.4984,1.0593,2.1773,1.8748,0.95,1.24,15982791.2473
1260,000001,2015-10-14 00:00:00,7.934,7.3708,1.0413,2.1402,1.8429,0.97,1.27,15710926.4006
1261,000001,2015-10-13 00:00:00,8.0424,7.4715,1.0555,2.1695,1.8681,0.96,1.25,15925556.5427
1262,000001,2015-10-12 00:00:00,8.1147,7.5387,1.065,2.189,1.8849,0.95,1.24,16068643.3041
1263,000001,2015-10-09 00:00:00,7.8762,7.3171,1.0337,2.1247,1.8295,0.98,1.27,15596456.9915
1264,000001,2015-10-08 00:00:00,7.7317,7.1829,1.0147,2.0857,1.7959,1.0,1.3,15310283.4687
1265,000001,2015-09-30 00:00:00,7.5799,7.0419,0.9948,2.0447,1.7607,1.01,1.32,15009801.2698
1266,000001,2015-09-29 00:00:00,7.5005,6.9681,0.9844,2.0233,1.7422,1.03,1.34,14852405.8323
1267,000001,2015-09-28 00:00:00,7.6088,7.0687,0.9986,2.0525,1.7674,1.01,1.32,15067035.9744
1268,000001,2015-09-25 00:00:00,7.6233,7.0822,1.0005,2.0564,1.7708,1.01,1.32,15095653.3266
1269,000001,2015-09-24 00:00:00,7.7389,7.1896,1.0157,2.0876,1.7976,0.99,1.3,15324592.1449
1270,000001,2015-09-23 00:00:00,7.7317,7.1829,1.0147,2.0857,1.7959,1.0,1.3,15310283.4687
1271,000001,2015-09-22 00:00:00,7.9196,7.3574,1.0394,2.1364,1.8396,0.97,1.27,15682309.0483
1272,000001,2015-09-21 00:00:00,7.8184,7.2634,1.0261,2.1091,1.8161,0.98,1.28,15481987.5824
1273,000001,2015-09-18 00:00:00,7.8112,7.2567,1.0252,2.1071,1.8144,0.98,1.29,15467678.9063
1274,000001,2015-09-17 00:00:00,7.7823,7.2299,1.0214,2.0993,1.8077,0.99,1.29,15410444.2017
1275,000001,2015-09-16 00:00:00,7.8762,7.3171,1.0337,2.1247,1.8295,0.98,1.27,15596456.9915
1276,000001,2015-09-15 00:00:00,7.6377,7.0956,1.0024,2.0603,1.7741,1.01,1.31,15124270.6789
1277,000001,2015-09-14 00:00:00,7.8545,7.297,1.0309,2.1188,1.8245,0.98,1.28,15553530.9631
1278,000001,2015-09-11 00:00:00,7.9196,7.3574,1.0394,2.1364,1.8396,0.97,1.27,15682309.0483
1279,000001,2015-09-10 00:00:00,7.9846,7.4178,1.0479,2.1539,1.8547,0.96,1.26,15811087.1336
1280,000001,2015-09-09 00:00:00,8.0207,7.4514,1.0527,2.1636,1.8631,0.96,1.25,15882630.5143
1281,000001,2015-09-08 00:00:00,7.9485,7.3843,1.0432,2.1441,1.8463,0.97,1.26,15739543.7529
1282,000001,2015-09-07 00:00:00,7.869,7.3104,1.0328,2.1227,1.8278,0.98,1.28,15582148.3154
1283,000001,2015-09-02 00:00:00,8.5554,7.9481,1.1228,2.3079,1.9873,0.9,1.17,16941472.5486
1284,000001,2015-09-01 00:00:00,8.3603,7.7669,1.0972,2.2553,1.942,0.92,1.2,16555138.2928
1285,000001,2015-08-31 00:00:00,7.999,7.4312,1.0498,2.1578,1.8581,0.96,1.26,15839704.4859
1286,000001,2015-08-28 00:00:00,7.8256,7.2701,1.0271,2.111,1.8178,0.98,1.28,15496296.2585
1287,000001,2015-08-27 00:00:00,7.8039,7.25,1.0242,2.1052,1.8127,0.99,1.29,15453370.2301
1288,000001,2015-08-26 00:00:00,7.1608,6.6525,0.9398,1.9317,1.6634,1.07,1.4,14179898.0537
1289,000001,2015-08-25 00:00:00,6.8357,6.3505,0.8971,1.844,1.5878,1.13,1.47,13536007.6275
1290,000001,2015-08-24 00:00:00,7.4788,6.9479,0.9815,2.0174,1.7372,1.03,1.34,14809479.8039
1291,000001,2015-08-21 00:00:00,8.3098,7.7199,1.0906,2.2416,1.9302,0.93,1.21,16454977.5599
1292,000001,2015-08-20 00:00:00,8.7072,8.0891,1.1428,2.3488,2.0225,0.88,1.15,17241954.7475
1293,000001,2015-08-19 00:00:00,8.8372,8.21,1.1598,2.3839,2.0528,0.87,1.14,17499510.918
